,Ensembl,Symbol,s06mo_C_F-s28mo_C_F_logFC,s06mo_C_F-s28mo_C_F_logCPM,s06mo_C_F-s28mo_C_F_LR,s06mo_C_F-s28mo_C_F_PValue,s06mo_C_F-s28mo_C_F_FDR,s06mo_C_F-s28mo_C_F_Status,Description
11207,ENSMUSG00000058454,Dhcr7, 0.4970052393, 1.90350527,  3.7529251989032,0.052715180855655331682019237860004068352282,0.27964760575865937886064216399972792715,NS,7-dehydrocholesterol reductase
4581,ENSMUSG00000027323,Rad51,-0.6287678598, 1.03804691,  3.7497905845265,0.052814127939428141822464368715372984297574,0.27996970764499878869813187520776409656,NS,RAD51 recombinase
5950,ENSMUSG00000030621,Me3, 0.2906257381, 6.25992333,  3.7491488612782,0.052834408778147101681810227091773413121700,0.27996970764499878869813187520776409656,NS,malic enzyme 3, NADP(+)-dependent, mitochondrial
9673,ENSMUSG00000045008,9030612E09Rik, 0.6403528263, 0.72385196,  3.7491909300735,0.052833078995434754054905113207496469840407,0.27996970764499878869813187520776409656,NS,RIKEN cDNA 9030612E09 gene
13375,ENSMUSG00000097060,Gm26759,-0.5660916058, 1.48406184,  3.7466595794827,0.052913157384235361135882413918807287700474,0.28028353293383712063757684518350288272,NS,predicted gene, 26759
1447,ENSMUSG00000018196,Glrx2, 0.2827817707, 4.57543165,  3.7413706303971,0.053080886449655799441682546557785826735198,0.28079395646579635714701339566090609878,NS,glutaredoxin 2 (thioltransferase)
2197,ENSMUSG00000020955,Ap4s1, 0.2729919801, 5.48824687,  3.7407567477577,0.053100391012066872065133793512359261512756,0.28079395646579635714701339566090609878,NS,adaptor-related protein complex AP-4, sigma 1
4804,ENSMUSG00000027854,Sike1, 0.2953781672, 4.37158508,  3.7412600346192,0.053084399789446769235556899957373389042914,0.28079395646579635714701339566090609878,NS,suppressor of IKBKE 1
10705,ENSMUSG00000053347,Zfp943, 0.3244056453, 4.00993853,  3.7405386947270,0.053107320919863268415817003642587224021554,0.28079395646579635714701339566090609878,NS,zinc finger prtoein 943
13024,ENSMUSG00000087370,Tmem170b, 0.2664682427, 4.84015423,  3.7425664898982,0.053042912827934059205592376429194700904191,0.28079395646579635714701339566090609878,NS,transmembrane protein 170B
13282,ENSMUSG00000094483,Purb, 0.2888964838, 5.31777716,  3.7318285586641,0.053384920965464432995872812171000987291336,0.28215778367424221295678421483899001032,NS,purine rich element binding protein B
6547,ENSMUSG00000032041,Tirap, 0.3003099474, 4.47572146,  3.7295673976622,0.053457237194949991376802245213184505701065,0.28243601028101106287238053482724353671,NS,toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
1475,ENSMUSG00000018412,Kansl1,-0.2780137295, 4.98191290,  3.7288581962224,0.053479940172816507748532188770695938728750,0.28245200190610042501049292695824988186,NS,KAT8 regulatory NSL complex subunit 1
4435,ENSMUSG00000026932,Nacc2, 0.3500159208, 4.72287082,  3.7248625078554,0.053608041255081853582176165673445211723447,0.28302443259165138700339525712479371578,NS,nucleus accumbens associated 2, BEN and BTB (POZ) domain containing
10407,ENSMUSG00000050812,Ecpas, 0.3435779071, 8.22653486,  3.7214719710006,0.053716996178700716912945978265270241536200,0.28349539711222382365463090536650270224,NS,Ecm29 proteasome adaptor and scaffold
12787,ENSMUSG00000084329,Gm6733, 0.7994131854,-0.53598265,  3.7153540577532,0.053914189289093222834381435859540943056345,0.28422261742377274984505675092805176973,NS,predicted gene 6733
12953,ENSMUSG00000086610,Gm15408, 0.6264575950, 0.93157963,  3.7161686870466,0.053887887889705027300024653413856867700815,0.28422261742377274984505675092805176973,NS,predicted gene 15408
13061,ENSMUSG00000087639,Gm15512,-0.7482744944,-0.16480707,  3.7155570325434,0.053907634703905436823756502917603938840330,0.28422261742377274984505675092805176973,NS,predicted gene 15512
3033,ENSMUSG00000022906,Parp9,-0.4194241236, 2.41441071,  3.7103006630473,0.054077649063200040890908582014162675477564,0.28497968146190771898673688156122807413,NS,poly (ADP-ribose) polymerase family, member 9
11952,ENSMUSG00000068697,Myoz1, 0.3759919050,10.74836379,  3.7005362949658,0.054394981842761529200469539091500337235630,0.28654677590929972241795553600240964442,NS,myozenin 1
11917,ENSMUSG00000068134,Zfp120,-0.3496812631, 3.17833298,  3.6994635221034,0.054429966065177047551681965842362842522562,0.28662588513045356153341458593786228448,NS,zinc finger protein 120
5153,ENSMUSG00000028646,Rragc,-0.2641952820, 4.84438604,  3.6968467464052,0.054515401861451276421810518968413816764951,0.28697051474922369296294277773995418102,NS,Ras-related GTP binding C
3009,ENSMUSG00000022856,Tmem41a, 0.4731777678, 1.96258528,  3.6940247314716,0.054607697873172676705788575191036215983331,0.28731684746348457037967705218761693686,NS,transmembrane protein 41a
5378,ENSMUSG00000029101,Rgs12,-0.4628460415, 2.13207324,  3.6936115722516,0.054621224432452063213272452912860899232328,0.28731684746348457037967705218761693686,NS,regulator of G-protein signaling 12
13451,ENSMUSG00000097440,Gm6277,-0.6367138951, 0.66626290,  3.6878613859421,0.054809850835641382715834879491012543439865,0.28820344642697143244802759909362066537,NS,predicted gene 6277
6983,ENSMUSG00000033323,Ctdp1,-0.3558641137, 3.74046396,  3.6860270272286,0.054870169444241306822007686605502385646105,0.28841496974444669199044710694579407573,NS,CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1
6563,ENSMUSG00000032085,Tagln,-0.3100733060, 4.46697011,  3.6845791913850,0.054917827837614001385002637789511936716735,0.28845423293411964760224464043858461082,NS,transgelin
8600,ENSMUSG00000039496,Cdnf, 0.2810522464, 5.65891522,  3.6851640800503,0.054898569784377286573384679968512500636280,0.28845423293411964760224464043858461082,NS,cerebral dopamine neurotrophic factor
2792,ENSMUSG00000022389,Tef, 0.3329268786, 8.31941778,  3.6811805831531,0.055029872269578700150205463614838663488626,0.28852804854889618768609693688631523401,NS,thyrotroph embryonic factor
7254,ENSMUSG00000034430,Zxdc,-0.3299862537, 4.37598791,  3.6809094933329,0.055038819918521560137225634434798848815262,0.28852804854889618768609693688631523401,NS,ZXD family zinc finger C
7300,ENSMUSG00000034612,Chst11,-0.6348535666, 0.94828184,  3.6797358659931,0.055077574712276880508632359578768955543637,0.28852804854889618768609693688631523401,NS,carbohydrate sulfotransferase 11
7387,ENSMUSG00000034926,Dhcr24, 0.5523331277, 2.42772796,  3.6810994798725,0.055032549020228971325963129856972955167294,0.28852804854889618768609693688631523401,NS,24-dehydrocholesterol reductase
10599,ENSMUSG00000052446,Zfp961,-0.5797193897, 1.00845786,  3.6794409530335,0.055087317692746801123249156262318138033152,0.28852804854889618768609693688631523401,NS,zinc finger protein 961
11019,ENSMUSG00000056493,Foxk1,-0.3485397683, 5.22361249,  3.6801159478973,0.055065020716873622208531457999924896284938,0.28852804854889618768609693688631523401,NS,forkhead box K1
11429,ENSMUSG00000060860,Ube2s, 0.2783501386, 5.79070921,  3.6802604157307,0.055060249781842901528605693783902097493410,0.28852804854889618768609693688631523401,NS,ubiquitin-conjugating enzyme E2S
12184,ENSMUSG00000071984,Fndc1,-0.4477473322, 4.84391839,  3.6792787484897,0.055092677190701815070905666971157188527286,0.28852804854889618768609693688631523401,NS,fibronectin type III domain containing 1
13458,ENSMUSG00000097504,4930516B21Rik, 0.5692367380, 1.42182472,  3.6785390406266,0.055117125333456203073456691754472558386624,0.28855081479276578626524951687315478921,NS,RIKEN cDNA 4930516B21 gene
187,ENSMUSG00000001424,Snd1,-0.3109771433, 5.60183664,  3.6760964381847,0.055197937717824024916879466218233574181795,0.28865806773747315627787202174658887088,NS,staphylococcal nuclease and tudor domain containing 1
1813,ENSMUSG00000020173,Cobl, 0.3109022538, 5.52376003,  3.6765753004894,0.055182084882895540700609160467138281092048,0.28865806773747315627787202174658887088,NS,cordon-bleu WH2 repeat
2542,ENSMUSG00000021807,Rtraf, 0.2748708622, 6.18646912,  3.6768851703950,0.055171829148691231559098469006130471825600,0.28865806773747315627787202174658887088,NS,RNA transcription, translation and transport factor
14215,ENSMUSG00000115685,D730044K07Rik,-0.7360872433,-0.10004324,  3.6700990474864,0.055396892055313839975383416458498686552048,0.28959300271450477692880554059229325503,NS,RIKEN cDNA D730044K07 gene
536,ENSMUSG00000004085,Map3k20,-0.3004217154, 7.88536901,  3.6684931960040,0.055450292706549060561815878145353053696454,0.28976663698671706326237540451984386891,NS,mitogen-activated protein kinase kinase kinase 20
2302,ENSMUSG00000021226,Acot2, 0.7384179978, 6.27350602,  3.6675581085219,0.055481413057341416594780980631185229867697,0.28982375707355750860116927469789516181,NS,acyl-CoA thioesterase 2
9167,ENSMUSG00000041836,Ptpre, 0.6447068378, 1.07332466,  3.6656669236430,0.055544409609578800079976446113505517132580,0.29004728990378453312715123502130154520,NS,protein tyrosine phosphatase, receptor type, E
115,ENSMUSG00000000958,Slc7a7,-0.7449898904, 0.32419942,  3.6598883952196,0.055737366479567035382203243898402433842421,0.29084329182631218913002157933078706264,NS,solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
4137,ENSMUSG00000026239,Pde6d, 0.2800060066, 4.52716933,  3.6601944993086,0.055727127226102131374307901978681911714375,0.29084329182631218913002157933078706264,NS,phosphodiesterase 6D, cGMP-specific, rod, delta
6267,ENSMUSG00000031465,Angpt2,-0.7666433976, 1.13618743,  3.6525506492273,0.055983414036977888206259024173050420358777,0.29202104233314590819858835857303347439,NS,angiopoietin 2
22,ENSMUSG00000000183,Fgf6, 0.5489256791, 2.36145168,  3.6518185386131,0.056008026133260661871826613378289039246738,0.29204330372065268051073871902190148830,NS,fibroblast growth factor 6
5170,ENSMUSG00000028676,Srsf10,-0.2624199569, 4.81224522,  3.6497531336231,0.056077522815490242480418459081192850135267,0.29219340835439649994853539283212739974,NS,serine and arginine-rich splicing factor 10
7316,ENSMUSG00000034656,Cacna1a,-0.4587442045, 2.43616697,  3.6497871393610,0.056076377851056916079564018673409009352326,0.29219340835439649994853539283212739974,NS,calcium channel, voltage-dependent, P/Q type, alpha 1A subunit
1276,ENSMUSG00000015846,Rxra, 0.3035658160, 7.77279676,  3.6472798891869,0.056160862855315789310406415779652888886631,0.29249696129103003316984654702537227422,NS,retinoid X receptor alpha
12878,ENSMUSG00000085653,Gm15179, 0.5257974420, 2.83635894,  3.6468153068160,0.056176532377524894534825961045498843304813,0.29249696129103003316984654702537227422,NS,predicted gene 15179
4104,ENSMUSG00000026170,Cyp27a1,-0.3668651872, 5.74060725,  3.6442305071447,0.056263797731049024208882514130891649983823,0.29284511110558691937555408912885468453,NS,cytochrome P450, family 27, subfamily a, polypeptide 1
1864,ENSMUSG00000020273,Papolg,-0.4462204001, 2.31376935,  3.6427070304710,0.056315299147924428868616786303391563706100,0.29290076785088958732927721939631737769,NS,poly(A) polymerase gamma
6042,ENSMUSG00000030824,Nucb1,-0.2809974042, 5.62830315,  3.6428230318622,0.056311375940155582175972170944078243337572,0.29290076785088958732927721939631737769,NS,nucleobindin 1
7539,ENSMUSG00000035615,Frmpd1, 0.8711968883,-0.28307851,  3.6399548835258,0.056408462841380915819833319346798816695809,0.29327905979283702686544188509287778288,NS,FERM and PDZ domain containing 1
12487,ENSMUSG00000075705,Msrb1, 0.2709095342, 5.47407363,  3.6372316070037,0.056500810232054853032845898042069165967405,0.29365283522126989224076965001586358994,NS,methionine sulfoxide reductase B1
357,ENSMUSG00000002635,Pdcd2l, 0.3218040612, 3.83624673,  3.6363121528408,0.056532025505680497112770410694793099537492,0.29370873186176021940596569947956595570,NS,programmed cell death 2-like
2125,ENSMUSG00000020814,Mxra7,-0.4558504974, 2.65640391,  3.6333359037925,0.056633194096869239608782464756586705334485,0.29391522099080186203323705740331206471,NS,matrix-remodelling associated 7
7357,ENSMUSG00000034810,Scn7a,-0.5231461276, 3.38054484,  3.6339281022110,0.056613048799760444518280877446159138344228,0.29391522099080186203323705740331206471,NS,sodium channel, voltage-gated, type VII, alpha
7449,ENSMUSG00000035202,Lars2,-0.5442761917, 8.24284068,  3.6344568155799,0.056595069551342865044052388157069799490273,0.29391522099080186203323705740331206471,NS,leucyl-tRNA synthetase, mitochondrial
361,ENSMUSG00000002668,Dennd1c,-0.8089647424,-0.45659444,  3.6267960241262,0.056856173167161086490217769551236415281892,0.29403154437305334401031586821773089468,NS,DENN/MADD domain containing 1C
4596,ENSMUSG00000027351,Spred1,-0.4423935883, 2.79221309,  3.6309272322590,0.056715210280690792066238259394594933837652,0.29403154437305334401031586821773089468,NS,sprouty protein with EVH-1 domain 1, related sequence
5038,ENSMUSG00000028407,Smim27, 0.3802429851, 3.18021980,  3.6305796462449,0.056727056121429433876990344742807792499661,0.29403154437305334401031586821773089468,NS,small integral membrane protein 27
5606,ENSMUSG00000029613,Eif2ak1, 0.3344644149, 6.60697301,  3.6287944633069,0.056787937110327584011582047196498024277389,0.29403154437305334401031586821773089468,NS,eukaryotic translation initiation factor 2 alpha kinase 1
6717,ENSMUSG00000032425,Zfp949,-0.3389643959, 3.76610830,  3.6311908530085,0.056706227753331513163903565555301611311734,0.29403154437305334401031586821773089468,NS,zinc finger protein 949
8041,ENSMUSG00000037679,Inf2,-0.2885448053, 4.15623272,  3.6279176923392,0.056817863461691160698041613841269281692803,0.29403154437305334401031586821773089468,NS,inverted formin, FH2 and WH2 domain containing
9886,ENSMUSG00000046727,Cystm1, 0.2762805747, 6.59075038,  3.6294508528072,0.056765543872166729366668391776329372078180,0.29403154437305334401031586821773089468,NS,cysteine-rich transmembrane module containing 1
10517,ENSMUSG00000051671,Coa6, 0.3408742673, 3.56035756,  3.6266712453051,0.056860436585133823650384243819644325412810,0.29403154437305334401031586821773089468,NS,cytochrome c oxidase assembly factor 6
12237,ENSMUSG00000073096,Lrrc61, 0.2753484991, 4.56357875,  3.6282577971465,0.056806252860638672963489170797402039170265,0.29403154437305334401031586821773089468,NS,leucine rich repeat containing 61
12438,ENSMUSG00000075033,Nxpe3,-0.6880442148, 1.66657787,  3.6278501236886,0.056820170440684644730389152300631394609809,0.29403154437305334401031586821773089468,NS,neurexophilin and PC-esterase domain family, member 3
10801,ENSMUSG00000054312,Mrps21, 0.2876839224, 6.22624070,  3.6257460163039,0.056892060214913192650598716681997757405043,0.29408913373607448171753731003263965249,NS,mitochondrial ribosomal protein S21
9090,ENSMUSG00000041471,Shld2, 0.3829693610, 3.01978259,  3.6239506791434,0.056953476758778473487687676879431819543242,0.29430063314336391000480830371088813990,NS,shieldin complex subunit 2
4858,ENSMUSG00000027996,Sfrp2,-1.0101784823,-0.59296240,  3.6216638022098,0.057031810287649684076960454603977268561721,0.29459936548370319053802290909516159445,NS,secreted frizzled-related protein 2
7511,ENSMUSG00000035476,Tab3, 0.3968991283, 3.08632672,  3.6187285953998,0.057132519029716603842228295206950861029327,0.29490733932814877649164486683730501682,NS,TGF-beta activated kinase 1/MAP3K7 binding protein 3
10958,ENSMUSG00000055897,Ppp4r1l-ps, 0.3366469121, 3.65775798,  3.6187369681923,0.057132231485726006625647244163701543584466,0.29490733932814877649164486683730501682,NS,protein phosphatase 4, regulatory subunit 1-like, pseudogene
2136,ENSMUSG00000020834,Dhrs13,-0.7375218114, 0.03267285,  3.6168951579813,0.057195521173299443407067599309812067076564,0.29502037601247343978627668548142537475,NS,dehydrogenase/reductase (SDR family) member 13
9962,ENSMUSG00000047260,Emc6, 0.2765647035, 6.01030914,  3.6169652197118,0.057193112297264286914000308570393826812506,0.29502037601247343978627668548142537475,NS,ER membrane protein complex subunit 6
2737,ENSMUSG00000022257,Laptm4b, 0.2826300389, 4.57563023,  3.6162144431075,0.057218931252767640804890447725483682006598,0.29503511427208312101200249344401527196,NS,lysosomal-associated protein transmembrane 4B
13300,ENSMUSG00000095115,Itpripl2,-0.3948094319, 3.18470344,  3.6147220354895,0.057270291406229453801124407164024887606502,0.29519390776891341054977146995952352881,NS,inositol 1,4,5-triphosphate receptor interacting protein-like 2
10438,ENSMUSG00000051076,Vtcn1, 1.2181657532,-0.86163710,  3.6123981670976,0.057350363169291124210147359008260536938906,0.29539449705603665341513419662078376859,NS,V-set domain containing T cell activation inhibitor 1
12994,ENSMUSG00000087006,Gm13889,-0.4122087054, 2.64178922,  3.6128675850142,0.057334179218370862063380855033756233751774,0.29539449705603665341513419662078376859,NS,predicted gene 13889
8479,ENSMUSG00000039086,Ss18l1, 0.5914729452, 1.80986400,  3.6104735321528,0.057416768841834706083027128897811053320765,0.29563045793563025309680369900888763368,NS,SS18, nBAF chromatin remodeling complex subunit like 1
12451,ENSMUSG00000075273,Ttc30b,-0.5101061823, 2.00466450,  3.6095904572318,0.057447264893193634993640017682992038317025,0.29568142256787183219657322297280188650,NS,tetratricopeptide repeat domain 30B
6987,ENSMUSG00000033350,Chst2, 0.6599823145, 0.39425819,  3.6077905558659,0.057509475837418173871373738847978529520333,0.29589552890542580865229638220625929534,NS,carbohydrate sulfotransferase 2
1155,ENSMUSG00000014601,Strip1, 0.2910497315, 4.59811862,  3.6064880404570,0.057554539983490513033181912305735750123858,0.29591526556697933525441612800932489336,NS,striatin interacting protein 1
10921,ENSMUSG00000055493,Epm2a, 0.3020986387, 6.56808007,  3.6065339540873,0.057552950836187256877796158960336470045149,0.29591526556697933525441612800932489336,NS,epilepsy, progressive myoclonic epilepsy, type 2 gene alpha
3609,ENSMUSG00000024924,Vldlr,-0.4016849329, 8.01767287,  3.6040538458161,0.057638858279887232594074220060065272264183,0.29597368826579539824450648666243068874,NS,very low density lipoprotein receptor
4774,ENSMUSG00000027784,Ppm1l, 0.3529939863, 7.66751798,  3.6040575520439,0.057638729799840408840605476825658115558326,0.29597368826579539824450648666243068874,NS,protein phosphatase 1 (formerly 2C)-like
5359,ENSMUSG00000029064,Gnb1,-0.2892010306, 5.37584739,  3.6037793254336,0.057648375645500800346088254855203558690846,0.29597368826579539824450648666243068874,NS,guanine nucleotide binding protein (G protein), beta 1
6708,ENSMUSG00000032411,Tfdp2,-0.4573477034, 5.79833239,  3.6040462047782,0.057639123164963099177349192814290290698409,0.29597368826579539824450648666243068874,NS,transcription factor Dp 2
2817,ENSMUSG00000022439,Parvg,-0.8250545606,-0.59265285,  3.6015293250834,0.057726443986213182846256586344679817557335,0.29626853894247062726208241656422615051,NS,parvin, gamma
7299,ENSMUSG00000034610,Tut4, 0.3155639681, 4.46766212,  3.5949513611474,0.057955324519551640327641450767259811982512,0.29733691332314643451795177497842814773,NS,terminal uridylyl transferase 4
12871,ENSMUSG00000085587,Gm14493,-0.4831737659, 2.66009310,  3.5928102640698,0.058030031868226784885766988963951007463038,0.29761382903479649542077822843566536903,NS,predicted gene 14493
1054,ENSMUSG00000011382,Dhdh, 0.2715597659, 5.65692589,  3.5881927410748,0.058191495327956359318033463523534010164440,0.29779957969567494302509658155031502247,NS,dihydrodiol dehydrogenase (dimeric)
2862,ENSMUSG00000022528,Hes1,-0.5240700742, 3.13285253,  3.5898926281872,0.058131999002767657802603906702643143944442,0.29779957969567494302509658155031502247,NS,hes family bHLH transcription factor 1
3361,ENSMUSG00000024294,Mib1,-0.4181738190, 6.10931421,  3.5872544001180,0.058224365122103091674254926601861370727420,0.29779957969567494302509658155031502247,NS,mindbomb E3 ubiquitin protein ligase 1
4375,ENSMUSG00000026814,Eng,-0.3489233339, 5.56914184,  3.5909006444532,0.058096748795369315687686651017429539933801,0.29779957969567494302509658155031502247,NS,endoglin
12013,ENSMUSG00000069806,Cacng7, 0.4330465467, 2.97050269,  3.5881663422249,0.058192419801957655234314614745017024688423,0.29779957969567494302509658155031502247,NS,calcium channel, voltage-dependent, gamma subunit 7
12032,ENSMUSG00000070044,Fam149a,-0.6746444790, 0.80151832,  3.5870304431660,0.058232213180477852831895546614759950898588,0.29779957969567494302509658155031502247,NS,family with sequence similarity 149, member A
12623,ENSMUSG00000079110,Capn3, 0.3008839170, 7.23702362,  3.5903652668556,0.058115468057107308452735594528348883613944,0.29779957969567494302509658155031502247,NS,calpain 3
14191,ENSMUSG00000114968,A630019I02Rik, 0.3316978479, 8.59067136,  3.5883727346302,0.058185192463068996504560459470667410641909,0.29779957969567494302509658155031502247,NS,RIKEN cDNA A630019I02 gene
4315,ENSMUSG00000026675,Hsd17b7,-0.5425534721, 3.06032933,  3.5846851570951,0.058314465901756158683344466453490895219147,0.29800788822346374606908625537471380085,NS,hydroxysteroid (17-beta) dehydrogenase 7
10494,ENSMUSG00000051456,Hspb3, 0.3433460251, 3.71889093,  3.5848756934818,0.058307778898529720457144520651127095334232,0.29800788822346374606908625537471380085,NS,heat shock protein 3
12615,ENSMUSG00000079057,Cyp4v3,-0.6239294465, 1.27041841,  3.5834334303839,0.058358416361104940850434985577521729283035,0.29812635831447026335538907915179152042,NS,cytochrome P450, family 4, subfamily v, polypeptide 3
461,ENSMUSG00000003382,Etv3,-0.3067112081, 4.27441692,  3.5814201337099,0.058429180808833705573768213525909231975675,0.29827556561550777614044704932894092053,NS,ets variant 3
4679,ENSMUSG00000027544,Nfatc2, 0.3062115035, 4.13723181,  3.5819451099692,0.058410719874267963414027349244861397892237,0.29827556561550777614044704932894092053,NS,nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2
6829,ENSMUSG00000032712,Resf1,-0.3185817524, 3.53691841,  3.5803657133807,0.058466278523745793260779635147628141567111,0.29835884401292955825368835576227866113,NS,retroelement silencing factor 1
2367,ENSMUSG00000021374,Nup153, 0.3078480278, 5.87334199,  3.5786135982447,0.058527978624534383877975329824039363302290,0.29846150378514779699656855882494710386,NS,nucleoporin 153
13773,ENSMUSG00000104694,Gm43797,-1.0895566567, 0.07573310,  3.5791723849270,0.058508293642629868869242670825769891962409,0.29846150378514779699656855882494710386,NS,predicted gene 43797
842,ENSMUSG00000007035,Msh5,-0.9539258607,-0.80304714,  3.5748361172558,0.058661236770907496107518852568318834528327,0.29867970103706625861761381202086340636,NS,mutS homolog 5
3164,ENSMUSG00000023805,Synj2,-0.3601945742, 5.79214878,  3.5747572699781,0.058664021698170212837375459002942079678178,0.29867970103706625861761381202086340636,NS,synaptojanin 2
7037,ENSMUSG00000033554,Dph5, 0.4107512667, 2.58547271,  3.5746481460619,0.058667876244006725294788395785872125998139,0.29867970103706625861761381202086340636,NS,diphthamide biosynthesis 5
7085,ENSMUSG00000033762,Recql4,-0.8688940143,-0.37839250,  3.5744521448009,0.058674800203728796899049768853728892281651,0.29867970103706625861761381202086340636,NS,RecQ protein-like 4
12555,ENSMUSG00000078713,Tomm5, 0.2966661389, 4.55093801,  3.5766652863648,0.058596668978818523820795149958939873613417,0.29867970103706625861761381202086340636,NS,translocase of outer mitochondrial membrane 5
13383,ENSMUSG00000097099,Gm9917, 0.3045636243, 3.64846051,  3.5725189931289,0.058743137450470585270156931301244185306132,0.29892156614729004093788944373955018818,NS,predicted gene 9917
3539,ENSMUSG00000024778,Fas,-0.5614097007, 1.85696936,  3.5695850037344,0.058847016148951422631618868308578385040164,0.29917849203609886421517671806213911623,NS,Fas (TNF receptor superfamily member 6)
10133,ENSMUSG00000048503,Tlcd5,-0.5576509089, 1.20511208,  3.5697451386397,0.058841341494552085178426636957738082855940,0.29917849203609886421517671806213911623,NS,TLC domain containing 5
10693,ENSMUSG00000053279,Aldh1a1,-0.3665990522, 6.92523189,  3.5693272315661,0.058856151968648073857792724083992652595043,0.29917849203609886421517671806213911623,NS,aldehyde dehydrogenase family 1, subfamily A1
1322,ENSMUSG00000016493,Cd46,-0.5010099460, 2.91434197,  3.5659186294654,0.058977099641938326990420193851605290547013,0.29920255691519470619965659352601505816,NS,CD46 antigen, complement regulatory protein
2114,ENSMUSG00000020794,Ube2g1, 0.3164962367, 6.93757091,  3.5657806551257,0.058982000955251467910755991397309117019176,0.29920255691519470619965659352601505816,NS,ubiquitin-conjugating enzyme E2G 1
2385,ENSMUSG00000021423,Ly86,-0.8566456093,-0.57519493,  3.5648376638689,0.059015510775217105976508946696412749588490,0.29920255691519470619965659352601505816,NS,lymphocyte antigen 86
4964,ENSMUSG00000028214,Gem,-0.8019752642, 0.30480452,  3.5660986247703,0.058970706253172779087723398561138310469687,0.29920255691519470619965659352601505816,NS,GTP binding protein (gene overexpressed in skeletal muscle)
7030,ENSMUSG00000033530,Ttc7b, 0.2839858797, 6.78231482,  3.5644967354503,0.059027630873133493660809278935630572959781,0.29920255691519470619965659352601505816,NS,tetratricopeptide repeat domain 7B
8863,ENSMUSG00000040520,Manea,-0.4212737917, 2.19807392,  3.5655700599807,0.058989482838987535029406927833406371064484,0.29920255691519470619965659352601505816,NS,mannosidase, endo-alpha
10742,ENSMUSG00000053716,Dusp7,-0.3921851665, 3.91254384,  3.5681837499235,0.058896696797170154658029872507540858350694,0.29920255691519470619965659352601505816,NS,dual specificity phosphatase 7
12093,ENSMUSG00000070871,Ccnyl1, 0.2982716388, 3.99723390,  3.5654741213898,0.058992891615677355010571858429102576337755,0.29920255691519470619965659352601505816,NS,cyclin Y-like 1
10916,ENSMUSG00000055452,Gm7353,-0.8979183067,-0.23328333,  3.5633590126071,0.059068096381086059032394786072472925297916,0.29930198501605731475905258776037953794,NS,predicted pseudogene 7353
8841,ENSMUSG00000040435,Ppp1r15a,-0.4395746127, 5.13781601,  3.5616309455032,0.059129615145888665683759910507433232851326,0.29950188460074483876027784390316810459,NS,protein phosphatase 1, regulatory subunit 15A
11345,ENSMUSG00000059901,Adamts14, 0.7110528934, 0.14952422,  3.5610791011406,0.059149275015194124893724847424891777336597,0.29950188460074483876027784390316810459,NS,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14
7751,ENSMUSG00000036561,Ppp6r2, 0.3035812440, 6.11971925,  3.5593253992729,0.059211798103877277821283087178017012774944,0.29966620874194921375632816307188477367,NS,protein phosphatase 6, regulatory subunit 2
10609,ENSMUSG00000052544,St6galnac3, 0.7046830550, 0.06071865,  3.5589979949793,0.059223478523226055769690390206960728392005,0.29966620874194921375632816307188477367,NS,ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltran
3542,ENSMUSG00000024782,Ak3, 0.3083053173, 5.74249268,  3.5573407555699,0.059282639504541073671717299475858453661203,0.29980608719473755829909578096703626215,NS,adenylate kinase 3
7019,ENSMUSG00000033458,Fan1, 0.4089044299, 2.95317626,  3.5570537046908,0.059292893176305115632285236415555118583143,0.29980608719473755829909578096703626215,NS,FANCD2/FANCI-associated nuclease 1
6989,ENSMUSG00000033355,Rtp4,-0.7704567013, 1.05940439,  3.5514000751066,0.059495229819194035691953814648513798601925,0.30072324790652477100039163815381471068,NS,receptor transporter protein 4
10868,ENSMUSG00000054894,Dmac2l, 0.3840746453, 3.11952967,  3.5501738521127,0.059539211683368446770270310253181378357112,0.30083962819949100486738302606681827456,NS,distal membrane arm assembly complex 2 like
940,ENSMUSG00000008958,Vps72, 0.2939166083, 5.52621400,  3.5459612873819,0.059690570517332716682368243255041306838393,0.30147277673933992048205254832282662392,NS,vacuolar protein sorting 72
6135,ENSMUSG00000031129,Slc9a9,-0.6830522144, 0.91187901,  3.5449345944907,0.059727521911994624348452020967670250684023,0.30147277673933992048205254832282662392,NS,solute carrier family 9 (sodium/hydrogen exchanger), member 9
11671,ENSMUSG00000063458,Lrmda,-0.6562382075, 0.39742418,  3.5450900438029,0.059721925620181366689553925652944599278271,0.30147277673933992048205254832282662392,NS,leucine rich melanocyte differentiation associated
1646,ENSMUSG00000019796,Lrp11,-0.4367772583, 2.33728689,  3.5423523077472,0.059820567798603833942205909579570288769901,0.30183629200314870955068613511684816331,NS,low density lipoprotein receptor-related protein 11
1284,ENSMUSG00000015937,Macroh2a1, 0.2729203923, 5.61291463,  3.5386895598935,0.059952809753988166308058538334080367349088,0.30239725369588904557716091403563041240,NS,macroH2A.1 histone
