,Ensembl,Symbol,s28mo_AR_F-s22mo_AR_F_logFC,s28mo_AR_F-s22mo_AR_F_logCPM,s28mo_AR_F-s22mo_AR_F_LR,s28mo_AR_F-s22mo_AR_F_PValue,s28mo_AR_F-s22mo_AR_F_FDR,s28mo_AR_F-s22mo_AR_F_Status,Description
1442,ENSMUSG00000018169,Mfng,-0.3665816451, 2.4877682,  3.4382375080223,0.06370361596747513288629960471,0.614461783822205065419553,NS,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
4766,ENSMUSG00000027750,Postn,-0.3098043491, 2.8341732,  3.4363979140636,0.06377459305482624518646161960,0.614461783822205065419553,NS,periostin, osteoblast specific factor
5486,ENSMUSG00000029335,Bmp3,-0.4986631531, 1.3343843,  3.4367301919497,0.06376176653367708613284747798,0.614461783822205065419553,NS,bone morphogenetic protein 3
5745,ENSMUSG00000030047,Arhgap25,-0.5964574645, 0.5569189,  3.4401250550411,0.06363087624939769981757820005,0.614461783822205065419553,NS,Rho GTPase activating protein 25
7481,ENSMUSG00000035258,Abi3bp,-0.2588600143, 3.6335974,  3.4393764317381,0.06365971507309541033148292399,0.614461783822205065419553,NS,ABI family member 3 binding protein
9739,ENSMUSG00000045374,Wdr81, 0.2548844453, 4.1371546,  3.4369470150713,0.06375339825624949663396279220,0.614461783822205065419553,NS,WD repeat domain 81
6873,ENSMUSG00000032815,Fanca,-0.7395795510,-0.3516408,  3.4345816967859,0.06384475093065158923799629065,0.614725180657568204267704,NS,Fanconi anemia, complementation group A
2157,ENSMUSG00000020877,Scrn2,-0.2650912978, 3.4738680,  3.4327241446228,0.06391659065508513426490111442,0.615004407134317809813240,NS,secernin 2
1363,ENSMUSG00000017299,Dnttip1, 0.2493254124, 4.3349285,  3.4293261834622,0.06404822795711483107705674911,0.615446024466091423654746,NS,deoxynucleotidyltransferase, terminal, interacting protein 1
1415,ENSMUSG00000017781,Pitpna,-0.2295462987, 7.0025499,  3.4293861236098,0.06404590336718782306313357822,0.615446024466091423654746,NS,phosphatidylinositol transfer protein, alpha
3125,ENSMUSG00000023232,Serinc2, 0.2387856434, 5.9627217,  3.4278989816756,0.06410360407335249921523256944,0.615499913799709363892987,NS,serine incorporator 2
8426,ENSMUSG00000038828,Tmem214, 0.1952122465, 5.2786221,  3.4269723744154,0.06413958421874932369632915652,0.615499913799709363892987,NS,transmembrane protein 214
12660,ENSMUSG00000079168,Cd209g,-0.5695109312, 0.9747608,  3.4242682294325,0.06424470933529427552066692897,0.616096891928847534281033,NS,CD209g antigen
44,ENSMUSG00000000355,Mcts1, 0.2681121005, 3.5637213,  3.4203077507327,0.06439900694808542436220477612,0.616949983732611229036991,NS,malignant T cell amplified sequence 1
6636,ENSMUSG00000032253,Phip, 0.2429126139, 4.4849992,  3.4197794956380,0.06441961727606465570872273929,0.616949983732611229036991,NS,pleckstrin homology domain interacting protein
1503,ENSMUSG00000018599,Mief2,-0.2275632862, 6.7659835,  3.4156721601660,0.06458010877684070005777527967,0.617366259321040389274060,NS,mitochondrial elongation factor 2
2139,ENSMUSG00000020841,Cpd, 0.2302365637, 6.3643482,  3.4153658330039,0.06459209539566750091221791763,0.617366259321040389274060,NS,carboxypeptidase D
5193,ENSMUSG00000028703,Lrrc41, 0.2150706422, 4.3418984,  3.4154994323168,0.06458686734659026262850289868,0.617366259321040389274060,NS,leucine rich repeat containing 41
11405,ENSMUSG00000060376,Bckdha, 0.2109640542, 7.1764388,  3.4138058591269,0.06465317419602759074770403913,0.617538901369375947680851,NS,branched chain ketoacid dehydrogenase E1, alpha polypeptide
10101,ENSMUSG00000048222,Mfap1b, 0.1968536873, 5.4326063,  3.4093352624049,0.06482855635591322496225075156,0.618802363727054660635929,NS,microfibrillar-associated protein 1B
10761,ENSMUSG00000053749,Gm9920,-0.7508847318,-0.2198644,  3.4039972728999,0.06503863168054804799744772481,0.620395080668403875456818,NS,predicted gene 9920
10415,ENSMUSG00000050708,Ftl1, 0.2358800442, 7.5896953,  3.4014404447409,0.06513951227091971385441127040,0.620944779655593248612888,NS,ferritin light polypeptide 1
3533,ENSMUSG00000024766,Lipo3,-0.3236319440, 2.5251473,  3.4002578690681,0.06518622769784818138383286623,0.620977760338625395242218,NS,lipase, member O3
2840,ENSMUSG00000022500,Litaf, 0.3382777835, 2.5965445,  3.3963144187895,0.06534226489216488076294808707,0.621397318875393178672084,NS,LPS-induced TN factor
10119,ENSMUSG00000048355,Arxes1,-0.7525848056,-0.0473137,  3.3958636956706,0.06536012479115656248485066726,0.621397318875393178672084,NS,adipocyte-related X-chromosome expressed sequence 1
12109,ENSMUSG00000070733,Fryl, 0.2224534427, 4.7003358,  3.3976467610819,0.06528950129460754647769960002,0.621397318875393178672084,NS,FRY like transcription coactivator
6637,ENSMUSG00000032258,Lca5,-0.7583028442,-0.2590299,  3.3941435251398,0.06542833443888194933091284611,0.621634129189006845450649,NS,Leber congenital amaurosis 5 (human)
1035,ENSMUSG00000010830,Kdelr3,-0.6378237943, 0.2284066,  3.3918980542013,0.06551748810022589575297047304,0.622069483575954373932859,NS,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3
5,ENSMUSG00000000058,Cav2,-0.2471139508, 4.2651123,  3.3900982077426,0.06558904242493271419256473109,0.622337272341265013153588,NS,caveolin 2
4913,ENSMUSG00000028086,Fbxw7, 0.2332258845, 4.4532071,  3.3834952685500,0.06585226285548342883835459816,0.624422117274319732338483,NS,F-box and WD-40 domain protein 7
8593,ENSMUSG00000039428,Tmem135, 0.2226705326, 4.2782445,  3.3810078425966,0.06595171421697076930001912842,0.624540111674691589271902,NS,transmembrane protein 135
14033,ENSMUSG00000110350,Gm10252, 0.2201966769, 5.6331830,  3.3814210972060,0.06593518051819678704728033836,0.624540111674691589271902,NS,predicted gene 10252
1701,ENSMUSG00000019943,Atp2b1,-0.2067099387, 6.3289942,  3.3750665862441,0.06618990501413579696787792273,0.625808584398527267822487,NS,ATPase, Ca++ transporting, plasma membrane 1
2915,ENSMUSG00000022664,Slc35a5,-0.3936359335, 1.7349620,  3.3744060840726,0.06621644188502109895644309745,0.625808584398527267822487,NS,solute carrier family 35, member A5
13028,ENSMUSG00000087222,E030042O20Rik,-0.6660805775, 0.0386047,  3.3754253865120,0.06617549432474864601338992998,0.625808584398527267822487,NS,RIKEN cDNA E030042O20 gene
839,ENSMUSG00000007041,Clic1,-0.2922445725, 3.1239877,  3.3558746895821,0.06696562591603286151986651475,0.626137737939134519926654,NS,chloride intracellular channel 1
1195,ENSMUSG00000015112,Slc25a13,-0.6295163843, 0.2484784,  3.3637907001621,0.06664449676315786774694061023,0.626137737939134519926654,NS,solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13
1373,ENSMUSG00000017412,Cacnb4, 0.5801227984, 1.0649471,  3.3590774463246,0.06683550084523781631418160032,0.626137737939134519926654,NS,calcium channel, voltage-dependent, beta 4 subunit
1679,ENSMUSG00000019872,Smpdl3a, 0.2247914728, 6.1144630,  3.3576839918234,0.06689208239046903758939777163,0.626137737939134519926654,NS,sphingomyelin phosphodiesterase, acid-like 3A
1851,ENSMUSG00000020257,Wdr82,-0.2139539191, 4.5399126,  3.3654124657544,0.06657890981894944160135452194,0.626137737939134519926654,NS,WD repeat domain containing 82
2087,ENSMUSG00000020739,Nup85,-0.2155971148, 4.3003900,  3.3712549319696,0.06634320164789597740195858933,0.626137737939134519926654,NS,nucleoporin 85
2189,ENSMUSG00000020941,Map3k14, 0.4983143135, 3.4189970,  3.3552085297265,0.06699272537437382657454776336,0.626137737939134519926654,NS,mitogen-activated protein kinase kinase kinase 14
2561,ENSMUSG00000021877,Arf4, 0.2115446410, 4.4259552,  3.3571300082616,0.06691459123928003571712963549,0.626137737939134519926654,NS,ADP-ribosylation factor 4
2994,ENSMUSG00000022836,Mylk,-0.2117100767, 4.4587062,  3.3556429119838,0.06697505332593896298920554955,0.626137737939134519926654,NS,myosin, light polypeptide kinase
4536,ENSMUSG00000027203,Dut,-0.3785697686, 1.8024888,  3.3593881967688,0.06682288972596009402060701632,0.626137737939134519926654,NS,deoxyuridine triphosphatase
7021,ENSMUSG00000033416,Gucd1, 0.2085910943, 6.5513798,  3.3660565512165,0.06655288104714861263655478751,0.626137737939134519926654,NS,guanylyl cyclase domain containing 1
7066,ENSMUSG00000033618,Map3k13,-0.6170269386, 0.7524815,  3.3674726680768,0.06649569117132095308342343287,0.626137737939134519926654,NS,mitogen-activated protein kinase kinase kinase 13
8223,ENSMUSG00000038216,Pnmt, 0.6999512698, 0.6804473,  3.3602070968995,0.06678966865246806217104591497,0.626137737939134519926654,NS,phenylethanolamine-N-methyltransferase
8563,ENSMUSG00000039286,Fndc3b,-0.2631547067, 4.1921807,  3.3615399016953,0.06673563726289083453124817424,0.626137737939134519926654,NS,fibronectin type III domain containing 3B
12460,ENSMUSG00000074971,Fibin,-0.3210588270, 3.2823702,  3.3643209993413,0.06662304297547785858490954070,0.626137737939134519926654,NS,fin bud initiation factor homolog (zebrafish)
12562,ENSMUSG00000078566,Bnip3, 0.2068672252, 7.6430975,  3.3590027803536,0.06683853137738599015094109745,0.626137737939134519926654,NS,BCL2/adenovirus E1B interacting protein 3
13966,ENSMUSG00000108934,Gm44732,-0.4127182541, 2.0056478,  3.3566479556581,0.06693418405395389070289269284,0.626137737939134519926654,NS,predicted gene 44732
4981,ENSMUSG00000028245,Nsmaf, 0.2064338314, 5.6473177,  3.3485743501055,0.06726324495934400682362053203,0.627707936547392764126130,NS,neutral sphingomyelinase (N-SMase) activation associated factor
10176,ENSMUSG00000048776,Pthlh,-0.6619918892, 0.2686301,  3.3457357804510,0.06737934871966649863495035788,0.627707936547392764126130,NS,parathyroid hormone-like peptide
10535,ENSMUSG00000051674,Dcun1d4, 0.2424756292, 3.4851212,  3.3475970943851,0.06730319271949140869093497486,0.627707936547392764126130,NS,DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)
13264,ENSMUSG00000092395,Gm20463,-0.4591256757, 1.3804604,  3.3487889646425,0.06725447545015368622234319673,0.627707936547392764126130,NS,predicted gene 20463
13845,ENSMUSG00000106208,Gm4734, 0.8190909713,-0.3828905,  3.3462141733341,0.06735976639714809366399350665,0.627707936547392764126130,NS,predicted gene 4734
10199,ENSMUSG00000048924,Ccdc125,-0.8318095368,-0.6817651,  3.3443096661592,0.06743776076635818461646465494,0.627844678055666793881073,NS,coiled-coil domain containing 125
6507,ENSMUSG00000031938,4931406C07Rik,-0.3209040883, 3.1933755,  3.3375047613728,0.06771722840097750550913957568,0.628002926953768136897338,NS,RIKEN cDNA 4931406C07 gene
8268,ENSMUSG00000038349,Plcl1,-0.2728369238, 3.3686773,  3.3406111175564,0.06758950155071991039434919912,0.628002926953768136897338,NS,phospholipase C-like 1
8431,ENSMUSG00000038844,Kif16b, 0.2057164309, 6.0300980,  3.3382751152466,0.06768552902267911675071587752,0.628002926953768136897338,NS,kinesin family member 16B
8747,ENSMUSG00000040010,Slc7a5,-0.4335425559, 1.4360687,  3.3379760094893,0.06769783507476960504600782542,0.628002926953768136897338,NS,solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
9835,ENSMUSG00000046186,Cd109,-0.6470473386, 0.5219235,  3.3404609678782,0.06759566946324849223692865507,0.628002926953768136897338,NS,CD109 antigen
10192,ENSMUSG00000048878,Hexim1,-0.2272581343, 5.2278826,  3.3412788370272,0.06756207997136592924292131102,0.628002926953768136897338,NS,hexamethylene bis-acetamide inducible 1
14138,ENSMUSG00000113328,Gm47260, 0.5329701757, 0.6723794,  3.3364295705918,0.06776149808555140263699456682,0.628007789874871491520025,NS,predicted gene, 47260
11400,ENSMUSG00000060279,Ap2a1, 0.1960035639, 6.4000891,  3.3342871314843,0.06784980271606226576164289099,0.628420495349541807783567,NS,adaptor-related protein complex 2, alpha 1 subunit
13107,ENSMUSG00000089782,Btf3-ps1,-0.6208403582, 0.1867938,  3.3277916783535,0.06811827779260258564075769527,0.630500319787622665046456,NS,basic transcription factor 3, pseudogene 1
8560,ENSMUSG00000039270,Megf9,-0.3474450370, 2.7804706,  3.3255357819185,0.06821178583491394054050260820,0.630959018972953922244074,NS,multiple EGF-like-domains 9
1065,ENSMUSG00000012114,Med15, 0.2260335057, 4.4157683,  3.3239760647365,0.06827651715786649255779394707,0.631151114177933902915640,NS,mediator complex subunit 15
2391,ENSMUSG00000021458,Aopep, 0.2140240876, 5.5599101,  3.3126283157734,0.06874945356286540909529492183,0.633077072064461732203711,NS,aminopeptidase O
2591,ENSMUSG00000021945,Zmym2, 0.2212563887, 5.1343338,  3.3130241051764,0.06873289952931735391494783016,0.633077072064461732203711,NS,zinc finger, MYM-type 2
6387,ENSMUSG00000031691,Tnpo2, 0.2031095832, 5.1225301,  3.3136789961827,0.06870551784309227028035849116,0.633077072064461732203711,NS,transportin 2 (importin 3, karyopherin beta 2b)
6731,ENSMUSG00000032425,Zfp949, 0.2807931431, 3.5314969,  3.3142581367294,0.06868131308663505407707816630,0.633077072064461732203711,NS,zinc finger protein 949
8992,ENSMUSG00000040913,Fbxw4,-0.2034986297, 5.1032606,  3.3130621512321,0.06873130846408143090897624461,0.633077072064461732203711,NS,F-box and WD-40 domain protein 4
10342,ENSMUSG00000050043,Tmx2,-0.2961592334, 5.0594873,  3.3147458436516,0.06866093680741526539268448914,0.633077072064461732203711,NS,thioredoxin-related transmembrane protein 2
9245,ENSMUSG00000042111,Ccdc115, 0.2164767026, 4.0599140,  3.3101892297664,0.06885156339326502228370685543,0.633610925688277260015013,NS,coiled-coil domain containing 115
4546,ENSMUSG00000027222,Pex16, 0.2281783674, 4.0354037,  3.3025671041108,0.06917170307224977665594423115,0.635914787937007952578483,NS,peroxisomal biogenesis factor 16
4645,ENSMUSG00000027447,Cst3, 0.2585809183, 8.1329135,  3.2958761452308,0.06945404552921126406506147077,0.635914787937007952578483,NS,cystatin C
4765,ENSMUSG00000027746,Ufm1,-0.1967930714, 4.7427526,  3.2995247032583,0.06929993252436368600388760797,0.635914787937007952578483,NS,ubiquitin-fold modifier 1
6758,ENSMUSG00000032497,Lrrfip2, 0.1943177811, 6.3326063,  3.2990811052816,0.06931865029006482881168693666,0.635914787937007952578483,NS,leucine rich repeat (in FLII) interacting protein 2
8851,ENSMUSG00000040423,Rc3h1,-0.2518004481, 4.5278028,  3.3010815945923,0.06923428176591725491384465840,0.635914787937007952578483,NS,RING CCCH (C3H) domains 1
9101,ENSMUSG00000041439,Mfsd6,-0.2875688353, 2.9448239,  3.2983940221187,0.06934765267633931362656340980,0.635914787937007952578483,NS,major facilitator superfamily domain containing 6
12254,ENSMUSG00000072964,Bhlhb9, 0.4327433604, 2.3934513,  3.2975986070492,0.06938124406845355696127342071,0.635914787937007952578483,NS,basic helix-loop-helix domain containing, class B9
12874,ENSMUSG00000085403,Gm13068, 0.6544960998, 0.1572556,  3.2958232564725,0.06945628221546590319590563922,0.635914787937007952578483,NS,predicted gene 13068
1496,ENSMUSG00000018566,Slc2a4,-0.2825460470, 8.8309144,  3.2866439669726,0.06984564837028880979197253964,0.637656069917298173876929,NS,solute carrier family 2 (facilitated glucose transporter), member 4
3331,ENSMUSG00000024236,Svil, 0.2286191838, 8.6406930,  3.2858377007482,0.06987995995006197891274979384,0.637656069917298173876929,NS,supervillin
3433,ENSMUSG00000024493,Lars, 0.1955209710, 5.8254921,  3.2889398548814,0.06974804300568934745108151674,0.637656069917298173876929,NS,leucyl-tRNA synthetase
11348,ENSMUSG00000059811,Atl2,-0.2109305457, 7.9358096,  3.2854646737877,0.06989584064380817418626890003,0.637656069917298173876929,NS,atlastin GTPase 2
13294,ENSMUSG00000093880,Tmem181c-ps, 0.8959708729,-0.7178143,  3.2893518671907,0.06973054253445566674773914428,0.637656069917298173876929,NS,transmembrane protein 181C, pseudogene
13556,ENSMUSG00000098134,Rnf113a2, 0.2254127707, 4.0676443,  3.2850623254977,0.06991297395164580708026846878,0.637656069917298173876929,NS,ring finger protein 113A2
9484,ENSMUSG00000043342,Hoxd9, 0.2500058791, 4.3407509,  3.2835398491489,0.06997784669124403056361671815,0.637842518793332868831669,NS,homeobox D9
4241,ENSMUSG00000026490,Cdc42bpa,-0.1948808482, 4.9893996,  3.2818577348551,0.07004959655620565661671150792,0.638091375736604238255723,NS,CDC42 binding protein kinase alpha
10812,ENSMUSG00000054263,Lifr,-0.1936708721, 5.2638972,  3.2783858111727,0.07019793918213924899252020850,0.639037168610520622813453,NS,LIF receptor alpha
1817,ENSMUSG00000020181,Nav3, 0.3759566246, 2.0243084,  3.2754783761258,0.07032242207589899096742414031,0.639359525852821963809447,NS,neuron navigator 3
8169,ENSMUSG00000038065,Mturn,-0.2511796269, 4.0908031,  3.2757227098859,0.07031195174379466228398172234,0.639359525852821963809447,NS,maturin, neural progenitor differentiation regulator homolog (Xenopus)
11426,ENSMUSG00000060591,Ifitm2,-0.2129293251, 4.2545001,  3.2743475950424,0.07037090071386933876063096704,0.639395348511587524598099,NS,interferon induced transmembrane protein 2
2335,ENSMUSG00000021282,Eif5,-0.2094423945, 7.6103744,  3.2690685168740,0.07059769846704383455815445814,0.639836211611667482479504,NS,eukaryotic translation initiation factor 5
10059,ENSMUSG00000047878,A4galt,-0.4586588062, 1.4332469,  3.2690848751644,0.07059699448036681201923414619,0.639836211611667482479504,NS,alpha 1,4-galactosyltransferase
12470,ENSMUSG00000075225,Ccdc162, 0.8670373697,-0.0981249,  3.2709682642470,0.07051599219787654804214582782,0.639836211611667482479504,NS,coiled-coil domain containing 162
13707,ENSMUSG00000102748,Pcdhgb2, 0.4169825813, 2.1469228,  3.2694299862205,0.07058214421724286202763920528,0.639836211611667482479504,NS,protocadherin gamma subfamily B, 2
626,ENSMUSG00000005043,Sgsh,-0.3157502594, 2.6182448,  3.2600523160134,0.07098686160634162800597835030,0.640027962315086851319279,NS,N-sulfoglucosamine sulfohydrolase (sulfamidase)
1331,ENSMUSG00000016559,H3f3b, 0.2135049859, 6.2051553,  3.2594342070649,0.07101362487455947780645715284,0.640027962315086851319279,NS,H3.3 histone B
2029,ENSMUSG00000020634,Ubxn2a,-0.2018773436, 7.4042906,  3.2664495300455,0.07071050482333562925418846135,0.640027962315086851319279,NS,UBX domain protein 2A
2527,ENSMUSG00000021779,Thrb, 0.2140602232, 4.4755771,  3.2646845355418,0.07078663647940805492275728739,0.640027962315086851319279,NS,thyroid hormone receptor beta
4160,ENSMUSG00000026281,Dtymk,-0.2841772702, 3.0474714,  3.2631567641722,0.07085260660230442708584774891,0.640027962315086851319279,NS,deoxythymidylate kinase
4806,ENSMUSG00000027845,Dclre1b,-0.3658361846, 1.9328924,  3.2659180634665,0.07073341998458450297082578118,0.640027962315086851319279,NS,DNA cross-link repair 1B
5204,ENSMUSG00000028741,Mrto4,-0.2202763560, 4.1714461,  3.2634377822070,0.07084046712631404674187507453,0.640027962315086851319279,NS,mRNA turnover 4, ribosome maturation factor
7300,ENSMUSG00000034574,Daam1,-0.2757314442, 3.6442860,  3.2601354032436,0.07098326486746904528946089385,0.640027962315086851319279,NS,dishevelled associated activator of morphogenesis 1
8133,ENSMUSG00000037966,Ninj1, 0.2551217177, 4.0902776,  3.2592847175212,0.07102009918974179492057174912,0.640027962315086851319279,NS,ninjurin 1
2093,ENSMUSG00000020747,Tmem94,-0.1943992758, 6.5103765,  3.2572097840485,0.07111002883078369751768121887,0.640436370071976623918886,NS,transmembrane protein 94
5970,ENSMUSG00000030657,Xylt1,-0.2932911687, 3.1574463,  3.2542188811590,0.07123987224436365006674520828,0.641203514695977805359917,NS,xylosyltransferase 1
3214,ENSMUSG00000023991,Foxp4, 0.2651077050, 3.3139224,  3.2525901452581,0.07131068702460416353083871854,0.641438736168682521743278,NS,forkhead box P4
4552,ENSMUSG00000027239,Mdk, 0.7270165905,-0.1096520,  3.2455131027950,0.07161926249228521557110838103,0.643157824821356860489630,NS,midkine
6400,ENSMUSG00000031722,Hp,-0.5615282976, 3.1644010,  3.2451254761118,0.07163620520265739921583758587,0.643157824821356860489630,NS,haptoglobin
9360,ENSMUSG00000042589,Cux2,-0.5666248561, 1.2318369,  3.2467704234528,0.07156433602568997021098340383,0.643157824821356860489630,NS,cut-like homeobox 2
1232,ENSMUSG00000015468,Notch4,-0.2501998582, 4.3202774,  3.2403613691797,0.07184479001405401354940494230,0.644627378401099626614723,NS,notch 4
3469,ENSMUSG00000024583,Txnl1, 0.1927369537, 6.1040322,  3.2367983925251,0.07200121177091851898399710308,0.645513418254119786254819,NS,thioredoxin-like 1
11054,ENSMUSG00000056665,Them6,-0.2446943546, 3.5789268,  3.2350424647692,0.07207843476325954956696051568,0.645513418254119786254819,NS,thioesterase superfamily member 6
12130,ENSMUSG00000071042,Rasgrp3, 0.2335747814, 4.9536547,  3.2355037869400,0.07205813792988212396206648691,0.645513418254119786254819,NS,RAS, guanyl releasing protein 3
5342,ENSMUSG00000029016,Clcn6,-0.2398282859, 3.4446181,  3.2280711800628,0.07238589839885309351608100314,0.647056013333707880086365,NS,chloride channel, voltage-sensitive 6
7908,ENSMUSG00000037111,Setd7, 0.2332131080, 7.8007626,  3.2299084163459,0.07230473213671384513645534753,0.647056013333707880086365,NS,SET domain containing (lysine methyltransferase) 7
13676,ENSMUSG00000101795,Gm5835,-0.6784179767,-0.1490950,  3.2290413002064,0.07234302782089209460369971794,0.647056013333707880086365,NS,predicted gene 5835
3964,ENSMUSG00000025821,Zfp282, 0.2407542907, 3.6491193,  3.2246849174630,0.07253575437954359883541144427,0.647718499887067089559878,NS,zinc finger protein 282
13572,ENSMUSG00000098900,Gm18190,-0.7088745299,-0.2043670,  3.2243578259025,0.07255024713140177661241381202,0.647718499887067089559878,NS,predicted gene, 18190
2453,ENSMUSG00000021614,Vcan,-0.4146326577, 2.1786668,  3.2224398850641,0.07263528964978314961253857973,0.648074716104590997645118,NS,versican
9818,ENSMUSG00000046056,Sbsn, 0.4896841460, 1.2154158,  3.2183846246725,0.07281545429989445816776338916,0.648707179340698436575963,NS,suprabasin
12966,ENSMUSG00000086596,Susd5,-0.7197505414,-0.2781560,  3.2182059187837,0.07282340475606019492005316351,0.648707179340698436575963,NS,sushi domain containing 5
13356,ENSMUSG00000096221,1500002C15Rik, 0.3792382475, 2.0975911,  3.2177939417772,0.07284173677188672535454116996,0.648707179340698436575963,NS,RIKEN cDNA 1500002C15 gene
1757,ENSMUSG00000020075,Ddx21, 0.2148053959, 6.1892931,  3.2163306988868,0.07290688769343406372414051475,0.648884860339082103486419,NS,DExD box helicase 21
3825,ENSMUSG00000025408,Ddit3,-0.2701983605, 3.3958467,  3.2143525615376,0.07299506369819520890107611422,0.649267121717032491545751,NS,DNA-damage inducible transcript 3
4850,ENSMUSG00000027957,Slc35a3,-0.2554876029, 3.2313704,  3.2110236028155,0.07314371131050519114769059570,0.650186451748366978087290,NS,solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3
495,ENSMUSG00000003746,Man1a,-0.3073588592, 4.2851896,  3.1942404984078,0.07389808853574188207691264552,0.650229917004011670478292,NS,mannosidase 1, alpha
1857,ENSMUSG00000020264,Slc36a2,-0.4541095820, 1.6553746,  3.2014076947914,0.07357491644255874374547232719,0.650229917004011670478292,NS,solute carrier family 36 (proton/amino acid symporter), member 2
2079,ENSMUSG00000020720,Psmd12, 0.1994651130, 6.7573071,  3.1957175160931,0.07383136471615822649106064546,0.650229917004011670478292,NS,proteasome (prosome, macropain) 26S subunit, non-ATPase, 12
3296,ENSMUSG00000024165,Jpt2,-0.3290918518, 2.4405648,  3.1980063651166,0.07372809438555090466582697672,0.650229917004011670478292,NS,Jupiter microtubule associated homolog 2
3754,ENSMUSG00000025229,Pitx3, 0.3371462939, 2.4283882,  3.1995779214009,0.07365727728716911504314168724,0.650229917004011670478292,NS,paired-like homeodomain transcription factor 3
4125,ENSMUSG00000026199,Ankzf1, 0.2371265760, 3.5831882,  3.1927855311479,0.07396387952546329414005299441,0.650229917004011670478292,NS,ankyrin repeat and zinc finger domain containing 1
4441,ENSMUSG00000026930,Gpsm1,-0.3919550044, 1.9224681,  3.1947283038291,0.07387604492006512313384547497,0.650229917004011670478292,NS,G-protein signalling modulator 1 (AGS3-like, C. elegans)
6728,ENSMUSG00000032420,Nt5e,-0.4629856919, 1.6064050,  3.2029525763305,0.07350545595793891995306523768,0.650229917004011670478292,NS,5' nucleotidase, ecto
7546,ENSMUSG00000035596,Mboat7, 0.2432990092, 3.3249986,  3.1945171548214,0.07388558574244750987158880662,0.650229917004011670478292,NS,membrane bound O-acyltransferase domain containing 7
8939,ENSMUSG00000040717,Il17rd,-0.3080812593, 2.6153127,  3.1936117521411,0.07392651159426630314008832556,0.650229917004011670478292,NS,interleukin 17 receptor D
9928,ENSMUSG00000046873,Mbtps2, 0.2087557523, 4.2445737,  3.1930859612456,0.07395028947002614538863696225,0.650229917004011670478292,NS,membrane-bound transcription factor peptidase, site 2
10337,ENSMUSG00000050010,Shisa3,-0.4318930864, 1.6282231,  3.1988952462339,0.07368803086151377856882760398,0.650229917004011670478292,NS,shisa family member 3
10458,ENSMUSG00000051124,Gimap9,-0.8621348258,-0.6077248,  3.2058403720466,0.07337580443275991404217251102,0.650229917004011670478292,NS,GTPase, IMAP family member 9
10537,ENSMUSG00000051695,Pcbp1, 0.1936733649, 7.0750113,  3.1952966995881,0.07385036838205924492051224206,0.650229917004011670478292,NS,poly(rC) binding protein 1
11179,ENSMUSG00000057894,Zfp329,-0.3501417887, 2.3501644,  3.1940366707094,0.07390730147076661482596904307,0.650229917004011670478292,NS,zinc finger protein 329
12444,ENSMUSG00000074826,Gm10767,-0.7376284676,-0.4820591,  3.2023859566173,0.07353092396182855927655452888,0.650229917004011670478292,NS,predicted gene 10767
13702,ENSMUSG00000102627,Snurf,-0.8673960002, 0.0919760,  3.1972541702396,0.07376201547004759828674025357,0.650229917004011670478292,NS,SNRPN upstream reading frame
14143,ENSMUSG00000113491,Gm19221, 0.7214667791,-0.3819008,  3.2010702100036,0.07359009970210539375301550535,0.650229917004011670478292,NS,predicted gene, 19221
1607,ENSMUSG00000019505,Ubb, 0.2430585361, 9.7619333,  3.1911126343205,0.07403960261649189522614733505,0.650345012801139543689999,NS,ubiquitin B
4419,ENSMUSG00000026883,Dab2ip,-0.2603810170, 6.5417420,  3.1904951412707,0.07406757424978149817462735882,0.650345012801139543689999,NS,disabled 2 interacting protein
10470,ENSMUSG00000051224,Tceanc,-0.4917939481, 0.8497533,  3.1892561082801,0.07412373506242479759276164941,0.650440305963429388214081,NS,transcription elongation factor A (SII) N-terminal and central domain containing
14246,ENSMUSG00000116597,Gm536,-0.7627949253,-0.2164250,  3.1871929541018,0.07421735172975542360607192904,0.650863959335594932653635,NS,predicted gene 536
3793,ENSMUSG00000025329,Padi1,-0.8291542037,-0.5171338,  3.1791851090706,0.07458191621071644239471254423,0.651152323614314076927201,NS,peptidyl arginine deiminase, type I
4305,ENSMUSG00000026643,Nmt2, 0.2482323760, 3.3670943,  3.1793186177103,0.07457582236858215085639756126,0.651152323614314076927201,NS,N-myristoyltransferase 2
4912,ENSMUSG00000028085,Gatb, 0.2387417925, 3.9597115,  3.1849147325116,0.07432087469833856263612403836,0.651152323614314076927201,NS,glutamyl-tRNA(Gln) amidotransferase, subunit B
5265,ENSMUSG00000028878,Fam76a,-0.1948438139, 5.0332381,  3.1790721796500,0.07458707115648491314807699837,0.651152323614314076927201,NS,family with sequence similarity 76, member A
8933,ENSMUSG00000040710,St8sia4,-0.4624068382, 1.3866557,  3.1823533093184,0.07443745161063787529887036953,0.651152323614314076927201,NS,ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
