,Ensembl,Symbol,s22mo_AR_F-s06mo_AR_F_logFC,s22mo_AR_F-s06mo_AR_F_logCPM,s22mo_AR_F-s06mo_AR_F_LR,s22mo_AR_F-s06mo_AR_F_PValue,s22mo_AR_F-s06mo_AR_F_FDR,s22mo_AR_F-s06mo_AR_F_Status,Description
4376,ENSMUSG00000026858,Miga2, 0.4374564943, 4.6359750, 10.0977833755022,0.001484477752850862702568845996609070,0.01798346001277862510336902346353,UP,mitoguardin 2
6321,ENSMUSG00000031637,Lrp2bp, 0.4814284165, 3.8645994, 10.0940606425112,0.001487479661196355580979333588231839,0.01800446396390950956623022705116,UP,Lrp2 binding protein
2855,ENSMUSG00000022555,Dgat1, 0.4436800872, 3.6324484, 10.0857056432952,0.001494239300348930042303119414270896,0.01804870362025873600786418649022,UP,diacylglycerol O-acyltransferase 1
13066,ENSMUSG00000090946,Ccdc71l, 0.4078464059, 3.7355722, 10.0848315735079,0.001494948264362887333650542487362145,0.01804870362025873600786418649022,UP,coiled-coil domain containing 71 like
13409,ENSMUSG00000098050,Gm5345,-1.3735673831,-0.7411806, 10.0856514527091,0.001494283244803990559970707785453214,0.01804870362025873600786418649022,DOWN,predicted gene 5345
4677,ENSMUSG00000027605,Acss2, 0.3709794098, 5.1752701, 10.0810415395704,0.001498026329976505713337253666850302,0.01807049943331047459071925231910,UP,acyl-CoA synthetase short-chain family member 2
3750,ENSMUSG00000025270,Alas2, 0.9277496625, 1.9011236, 10.0667834175991,0.001509663627393520229577617008942525,0.01819541950911137545565665618597,UP,aminolevulinic acid synthase 2, erythroid
424,ENSMUSG00000003134,Tbc1d8,-0.3987827041, 3.9728632, 10.0620734018421,0.001513527965616878311755355568379855,0.01822652252402751082982490515860,DOWN,TBC1 domain family, member 8
1804,ENSMUSG00000020181,Nav3,-0.5796887755, 2.1030968, 10.0563819047093,0.001518210930680076713866766269234176,0.01826742270660654948732926072807,DOWN,neuron navigator 3
13669,ENSMUSG00000105604,Gm42838, 1.0839120432, 0.4809670, 10.0493236730311,0.001524038834071927755661746139992374,0.01832201809157767147251405503994,UP,predicted gene 42838
2931,ENSMUSG00000022748,Cmss1,-0.3608058085, 3.8680810, 10.0469286814266,0.001526021496044734169356127395644762,0.01833028354678518934139930252059,DOWN,cms small ribosomal subunit 1
3674,ENSMUSG00000025140,Pycr1,-0.6991288135, 1.5580589, 10.0430484506952,0.001529239239566276267398570176681005,0.01833028354678518934139930252059,DOWN,pyrroline-5-carboxylate reductase 1
9331,ENSMUSG00000042745,Id1, 0.5188761013, 2.9337600, 10.0442406098710,0.001528249891853900813837308092502099,0.01833028354678518934139930252059,UP,inhibitor of DNA binding 1, HLH protein
13207,ENSMUSG00000095930,Nim1k,-0.6362862106, 2.0605823, 10.0422640533001,0.001529890548171605009139528696948673,0.01833028354678518934139930252059,DOWN,NIM1 serine/threonine protein kinase
2602,ENSMUSG00000021998,Lcp1, 0.9759901804, 2.2636338, 10.0375493774557,0.001533811207850393956014789509367802,0.01835635323085773110141083463986,UP,lymphocyte cytosolic protein 1
6396,ENSMUSG00000031805,Jak3, 0.5379532381, 2.6480492, 10.0365397116155,0.001534652154178625660385648643568857,0.01835635323085773110141083463986,UP,Janus kinase 3
767,ENSMUSG00000006378,Gcat, 0.5585288703, 2.7437662, 10.0324497151858,0.001538063474427413691164590048288119,0.01838167105212156621218966279230,UP,glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)
13552,ENSMUSG00000102573,Gm7265,-0.5690097120, 3.3601531, 10.0277473595690,0.001541995033765573451176034147636074,0.01841315852767334837469803687782,DOWN,predicted gene 7265
2534,ENSMUSG00000021832,Psmc6,-0.3089874727, 6.5256638, 10.0195505912155,0.001548872563192718338626052698714375,0.01846422556860639191400608183358,DOWN,proteasome (prosome, macropain) 26S subunit, ATPase, 6
5520,ENSMUSG00000029482,Aacs, 0.7586635720, 2.1927874, 10.0196048742075,0.001548826914801770034818551025068700,0.01846422556860639191400608183358,UP,acetoacetyl-CoA synthetase
1868,ENSMUSG00000020315,Sptbn1, 0.3337046833, 7.7139739, 10.0146333525756,0.001553013291842923531901887734818501,0.01849805597112905153345252529107,UP,spectrin beta, non-erythrocytic 1
310,ENSMUSG00000002289,Angptl4, 0.9289819381, 4.1041649,  9.9969763671332,0.001567974595109066816844833880395527,0.01861561180550260624633196471223,UP,angiopoietin-like 4
1368,ENSMUSG00000017446,C1qtnf1, 0.5635762005, 2.7845883,  9.9967970034486,0.001568127322114461078342295685672525,0.01861561180550260624633196471223,UP,C1q and tumor necrosis factor related protein 1
1990,ENSMUSG00000020573,Pik3cg, 1.3292097222,-0.1739911,  9.9995593702824,0.001565776854805411193519160129028478,0.01861561180550260624633196471223,UP,phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
10316,ENSMUSG00000050592,Fam78a,-0.4126974284, 4.5886722, 10.0010331327379,0.001564524306759346302872493161828515,0.01861561180550260624633196471223,DOWN,family with sequence similarity 78, member A
8857,ENSMUSG00000040690,Col16a1, 0.6366105719, 2.2824602,  9.9834232766303,0.001579557513892158523982622853054636,0.01873563707789546034510053118538,UP,collagen, type XVI, alpha 1
6101,ENSMUSG00000031119,Gpc4,-0.4939624954, 2.9623763,  9.9755609177128,0.001586316629601195772603094980013338,0.01879884730896062491889431100844,DOWN,glypican 4
8762,ENSMUSG00000040339,Fam102b, 0.4001484088, 3.6001768,  9.9741476188007,0.001587534717808408886441373653042319,0.01879884730896062491889431100844,UP,family with sequence similarity 102, member B
9471,ENSMUSG00000043943,Naalad2, 0.7039278569, 1.9571315,  9.9582404606601,0.001601310233495748880719333762101542,0.01894616891264386954185638956005,UP,N-acetylated alpha-linked acidic dipeptidase 2
3578,ENSMUSG00000024913,Lrp5, 0.3418583524, 5.1422714,  9.9524062963175,0.001606392883720706094355379356386493,0.01897468066810863857041269397996,UP,low density lipoprotein receptor-related protein 5
8934,ENSMUSG00000040987,Mill2, 0.7250317742, 1.9283184,  9.9526933344216,0.001606142437947638080056322884558995,0.01897468066810863857041269397996,UP,MHC I like leukocyte 2
11091,ENSMUSG00000058013,Septin11,-0.3185817559, 6.3028985,  9.9484839560125,0.001609819160652458313806589806915781,0.01899934533910523776212286861664,DOWN,septin 11
9524,ENSMUSG00000044338,Aplnr,-0.7379565380, 1.8400110,  9.9411427853021,0.001616251790853015426335792525946999,0.01905942103532484374617261835283,DOWN,apelin receptor
9556,ENSMUSG00000044583,Tlr7, 1.3356088005,-0.2723641,  9.9257977941035,0.001629781917336252817368746903525789,0.01920302378617437175090110201836,UP,toll-like receptor 7
9239,ENSMUSG00000042406,Atf4,-0.3211878823, 7.4227771,  9.9175854553954,0.001637070053375930863553966432277775,0.01927290266818529676506877024167,DOWN,activating transcription factor 4
1843,ENSMUSG00000020264,Slc36a2, 0.8041588395, 1.4908751,  9.9023419168374,0.001650685749524132038892898499682360,0.01941709715968817362430343109736,UP,solute carrier family 36 (proton/amino acid symporter), member 2
3104,ENSMUSG00000023224,Serping1, 0.3275463260, 5.3747383,  9.8875973216952,0.001663964938327553875693776141986291,0.01955066333197684469435984055963,UP,serine (or cysteine) peptidase inhibitor, clade G, member 1
12193,ENSMUSG00000073557,Ppp1r12b, 0.3925875086, 8.4883068,  9.8866802016384,0.001664794475867023993559401517927654,0.01955066333197684469435984055963,UP,protein phosphatase 1, regulatory subunit 12B
11110,ENSMUSG00000058297,Spock2, 0.6689652000, 3.8990921,  9.8847738847311,0.001666520085379212057566378213380176,0.01955475386133392542986619844214,UP,sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
2987,ENSMUSG00000022856,Tmem41a,-0.6170705512, 2.2323100,  9.8832172441097,0.001667930509743134398145669727853146,0.01955514234296698919401968908005,DOWN,transmembrane protein 41a
12257,ENSMUSG00000074207,Adh1, 0.4303271825, 4.6636998,  9.8813503065418,0.001669623679738608135886268613035099,0.01955884241330755821119957715837,UP,alcohol dehydrogenase 1 (class I)
6885,ENSMUSG00000033059,Pygb, 0.4747263380, 3.2652007,  9.8552241098482,0.001693501673603287332320332936319573,0.01982220672862281332649025955561,UP,brain glycogen phosphorylase
6284,ENSMUSG00000031563,Wwc2, 0.3769330930, 4.1452295,  9.8426540507249,0.001705113047103032266477162792739364,0.01994167631200070150976344507399,UP,WW, C2 and coiled-coil domain containing 2
1493,ENSMUSG00000018599,Mief2, 0.3356975733, 6.6817784,  9.8409801258733,0.001706665380379128156909662727969135,0.01994340335030688263207032662194,UP,mitochondrial elongation factor 2
5480,ENSMUSG00000029413,Naaa, 0.5829580871, 2.8016213,  9.8325755184375,0.001714481159875258118804874918339465,0.02000181060633435953244330107736,UP,N-acylethanolamine acid amidase
6752,ENSMUSG00000032578,Cish,-1.5040875075, 2.1794637,  9.8331363044969,0.001713958535204365002391213579358009,0.02000181060633435953244330107736,DOWN,cytokine inducible SH2-containing protein
5272,ENSMUSG00000028960,Ube4b,-0.3633659948, 5.4209190,  9.8269845890298,0.001719700465533292041767077229508232,0.02004622923615901469718281191490,DOWN,ubiquitination factor E4B
6779,ENSMUSG00000032643,Fhl3,-0.4054810449, 7.2348986,  9.8225165644628,0.001723883076598828898232107498245114,0.02007850034581638160036121121266,DOWN,four and a half LIM domains 3
2478,ENSMUSG00000021710,Nln,-0.4962508945, 2.9854272,  9.8198865868108,0.001726349871404105843636367367821549,0.02009075038868483181753177291284,DOWN,neurolysin (metallopeptidase M3 family)
9049,ENSMUSG00000041548,Hspb8,-0.3281972784, 8.1601275,  9.8170866448215,0.001728980015774911945664049639503901,0.02010487982307305673823627500951,DOWN,heat shock protein 8
4044,ENSMUSG00000026094,Stk17b, 0.5458178760, 2.7805676,  9.8052507521648,0.001740143076346036031878949934537104,0.02021812716690754574422328460059,UP,serine/threonine kinase 17b (apoptosis-inducing)
11329,ENSMUSG00000060591,Ifitm2, 0.3403019091, 4.1619850,  9.7933486004990,0.001751442282436684906576918052678593,0.02033276984957976471490859182722,UP,interferon induced transmembrane protein 2
2423,ENSMUSG00000021579,Lrrc14b,-0.3105575835, 6.8904234,  9.7876906258016,0.001756839675584323350043813860565933,0.02037876610616521505514597834008,DOWN,leucine rich repeat containing 14B
6617,ENSMUSG00000032311,Nrg4, 0.7785747558, 1.2676989,  9.7797243901086,0.001764467606483725685417862649728704,0.02045053965457627534463291851807,UP,neuregulin 4
11296,ENSMUSG00000060206,Zfp462, 0.4637220512, 4.2591852,  9.7735986783645,0.001770355995095519371917980322450603,0.02050205091220732786516656176445,UP,zinc finger protein 462
2082,ENSMUSG00000020758,Itgb4, 0.4364675402, 3.5346096,  9.7706349015111,0.001773212093017947649925547537463899,0.02051839062483196488018144520993,UP,integrin beta 4
2706,ENSMUSG00000022241,Tars,-0.2987919418, 5.7331006,  9.7658256685824,0.001777856537834086045682391308275783,0.02055538039427390328839351241186,DOWN,threonyl-tRNA synthetase
9794,ENSMUSG00000046532,Ar,-0.4211809068, 5.0096461,  9.7614128966121,0.001782128951086194620229141705181064,0.02058801208097786258899297706648,DOWN,androgen receptor
12093,ENSMUSG00000071757,Zhx2, 0.3222178571, 4.9330534,  9.7530201307316,0.001790283500184056001205967767475613,0.02066540254927904524118176254888,UP,zinc fingers and homeoboxes 2
9704,ENSMUSG00000045763,Basp1, 0.9410988671, 0.3711240,  9.7445345572627,0.001798566668530358599389917806377071,0.02074415073906907269751798139623,UP,brain abundant, membrane attached signal protein 1
3720,ENSMUSG00000025220,Oga,-0.3175302656, 6.1701136,  9.7198127991531,0.001822920833928584833164010525763388,0.02099094079490514824781755010008,DOWN,O-GlcNAcase
9066,ENSMUSG00000041638,Gcn1,-0.3046752942, 6.4191388,  9.7204962715869,0.001822243052370804390974190489771445,0.02099094079490514824781755010008,DOWN,GCN1 activator of EIF2AK4
3448,ENSMUSG00000024589,Nedd4l,-0.4106067504, 4.5370599,  9.7109094152069,0.001831773463230862170753043827176043,0.02107578576252170168836563846071,DOWN,neural precursor cell expressed, developmentally down-regulated gene 4-like
9174,ENSMUSG00000042111,Ccdc115,-0.3544399476, 4.0988671,  9.7075257571343,0.001835149247401307885316223966754023,0.02108046036780240189978385956238,DOWN,coiled-coil domain containing 115
13292,ENSMUSG00000097239,Gm27029, 1.5612674837, 0.3325326,  9.7081345886534,0.001834541367796028304981703627163370,0.02108046036780240189978385956238,UP,predicted gene, 27029
5443,ENSMUSG00000029321,Slc10a6, 1.1287020907, 0.8096170,  9.7029039947946,0.001839770445479905255220520743364432,0.02111645980996256638517749593120,UP,solute carrier family 10 (sodium/bile acid cotransporter family), member 6
5427,ENSMUSG00000029270,Dipk1a,-0.3307908028, 4.8755486,  9.6957949365804,0.001846901670498305282966389206933400,0.02114124443402505201805574586160,DOWN,divergent protein kinase domain 1A
6684,ENSMUSG00000032431,Crtap, 0.4807643011, 2.7251206,  9.6987640521515,0.001843919896149336448698541346402635,0.02114124443402505201805574586160,UP,cartilage associated protein
7798,ENSMUSG00000036943,Rab8b, 0.4770835328, 2.9389081,  9.6948159285069,0.001847885923554379956554316599692811,0.02114124443402505201805574586160,UP,RAB8B, member RAS oncogene family
11267,ENSMUSG00000059920,4930453N24Rik,-0.2918216750, 5.6095074,  9.6952977892258,0.001847401414872766167024620287406833,0.02114124443402505201805574586160,DOWN,RIKEN cDNA 4930453N24 gene
1013,ENSMUSG00000010461,Eya4,-0.3385987314, 5.4351531,  9.6826644571067,0.001860146839236375727877348396077650,0.02126438391584384995924850159099,DOWN,EYA transcriptional coactivator and phosphatase 4
5623,ENSMUSG00000029718,Pcolce, 0.3717392245, 4.5739013,  9.6774631673106,0.001865420145680380531461040050089650,0.02130751024004026022984348287537,UP,procollagen C-endopeptidase enhancer protein
3411,ENSMUSG00000024493,Lars,-0.2908487141, 5.8411989,  9.6678130546674,0.001875244043173919170075514273321460,0.02140250395898979710040954671513,DOWN,leucyl-tRNA synthetase
8633,ENSMUSG00000039842,Mcph1,-0.5508158033, 2.4422601,  9.6602257616837,0.001883004784273143144418538597051338,0.02147381680892376451530445535809,DOWN,microcephaly, primary autosomal recessive 1
3664,ENSMUSG00000025104,Hdgfl3, 0.5491721085, 2.2860589,  9.6504701163221,0.001893031310037980195423723550618433,0.02157083349913261824393195809080,UP,HDGF like 3
8814,ENSMUSG00000040537,Adam22, 0.6096680731, 1.8534203,  9.6474702020953,0.001896125387797977998594056714409817,0.02158876363749454019291817985504,UP,a disintegrin and metallopeptidase domain 22
8013,ENSMUSG00000037742,Eef1a1, 0.3493821517, 8.6286087,  9.6400452766096,0.001903805435952033320995413490095416,0.02165883780420430060331682398100,UP,eukaryotic translation elongation factor 1 alpha 1
3783,ENSMUSG00000025372,Baiap2, 0.7460866616, 1.6634885,  9.6373733266064,0.001906576903904130468325739400370367,0.02167300150650988341261005132310,UP,brain-specific angiogenesis inhibitor 1-associated protein 2
2456,ENSMUSG00000021669,Cert1,-0.3225322302, 5.9412272,  9.6201955478701,0.001924492407448687939647280487065473,0.02185915456076517604522280180390,DOWN,ceramide transporter 1
11597,ENSMUSG00000063535,Zfp773, 0.9585769419, 0.3254331,  9.6178666939441,0.001926934379064895296734816199091256,0.02186939593442316712157413860496,UP,zinc finger protein 773
4229,ENSMUSG00000026544,Dusp23,-0.3760046985, 4.1607922,  9.6131692361361,0.001931869565226011298611497046806562,0.02190637939852773524718188014049,DOWN,dual specificity phosphatase 23
11873,ENSMUSG00000068740,Celsr2, 0.4095038598, 3.8516906,  9.6118300511342,0.001933278869302384496420277315564817,0.02190637939852773524718188014049,UP,cadherin, EGF LAG seven-pass G-type receptor 2
2763,ENSMUSG00000022377,Asap1, 0.3677136118, 3.7640789,  9.6001426273553,0.001945622565136506318395070991300599,0.02201612345990993854782935557068,UP,ArfGAP with SH3 domain, ankyrin repeat and PH domain1
11179,ENSMUSG00000059040,Eno1b,-0.3928916835, 3.6170236,  9.5997248412789,0.001946065286814126996800533575537884,0.02201612345990993854782935557068,DOWN,enolase 1B, retrotransposed
2194,ENSMUSG00000021000,Mia2,-0.2958294018, 5.9458411,  9.5792352916736,0.001967903553545793850915179845628700,0.02224545752646750126912955636271,DOWN,MIA SH3 domain ER export factor 2
942,ENSMUSG00000009097,Tbx1, 0.8591921595, 2.8860485,  9.5735604287093,0.001973995781728618992972856815981686,0.02229657287906358989482136223614,UP,T-box 1
654,ENSMUSG00000005373,Mlxipl, 0.3532276732, 6.0335770,  9.5693047795937,0.001978576961404548539141812213415506,0.02233055301909521450642870377123,UP,MLX interacting protein-like
13618,ENSMUSG00000104222,Gm7292,-0.2998605127, 4.9487241,  9.5639082863029,0.001984401757151252072147729066387001,0.02237850369184549506607062596686,DOWN,predicted gene 7292
6376,ENSMUSG00000031762,Mt2, 0.5547986296, 2.9832167,  9.5512604343596,0.001998121646025081792064082009119375,0.02251534216687628084385686122459,UP,metallothionein 2
7557,ENSMUSG00000035919,Bbs9,-0.4571431847, 2.9840391,  9.5383390631647,0.002012237568531160571139171366894516,0.02265642267883062610511757384302,DOWN,Bardet-Biedl syndrome 9 (human)
2338,ENSMUSG00000021356,Irf4, 0.9643592420, 0.8565360,  9.5341435538747,0.002016842654547754132288162054464919,0.02269027892969018370128431172361,UP,interferon regulatory factor 4
3041,ENSMUSG00000022992,Kansl2,-0.2957375823, 6.4055490,  9.5265718869207,0.002025180549241469701859941210386751,0.02276604389400663924769574464335,DOWN,KAT8 regulatory NSL complex subunit 2
7241,ENSMUSG00000034557,Zfyve9,-0.2908215999, 6.2270050,  9.5221153411791,0.002030104413600932172084823079671878,0.02280334055720414226930969903151,DOWN,zinc finger, FYVE domain containing 9
8882,ENSMUSG00000040746,Rnf167,-0.2852101847, 5.1954257,  9.5160323048351,0.002036844923031182631040225672336419,0.02284291012416803448581426039254,DOWN,ring finger protein 167
11993,ENSMUSG00000070697,Utp3,-0.2817449710, 5.2341044,  9.5174761812146,0.002035242936960906905141666101144438,0.02284291012416803448581426039254,DOWN,UTP3 small subunit processome component
39,ENSMUSG00000000320,Alox12, 1.1148408191, 0.8797732,  9.5094728437051,0.002044138782557162331565692170443072,0.02290661597059715295920945266062,UP,arachidonate 12-lipoxygenase
8628,ENSMUSG00000039831,Arhgap29, 0.4083723366, 4.4376054,  9.4905400239635,0.002065340217075850495070943324549262,0.02312594668930829933106707585466,UP,Rho GTPase activating protein 29
2093,ENSMUSG00000020782,Llgl2,-0.4380776224, 3.8098748,  9.4834775462699,0.002073305936436168738640217767965623,0.02316118171281069879063885252890,DOWN,LLGL2 scribble cell polarity complex component
4285,ENSMUSG00000026667,Uhmk1, 0.3225747732, 4.4397787,  9.4842319707457,0.002072453542214097547968787438321669,0.02316118171281069879063885252890,UP,U2AF homology motif (UHM) kinase 1
5987,ENSMUSG00000030770,Parva, 0.3469640786, 4.1416413,  9.4834112174895,0.002073380895688294034417964439853677,0.02316118171281069879063885252890,UP,parvin, alpha
5379,ENSMUSG00000029166,Mapre3,-0.3338738988, 6.0997398,  9.4729910438690,0.002085191100995965624714800767947054,0.02327479815404144558588228619556,DOWN,microtubule-associated protein, RP/EB family, member 3
11024,ENSMUSG00000057315,Arhgap24, 0.4386784128, 3.5667769,  9.4680473379884,0.002090818125696838718219350283789026,0.02331927395808618477812679259387,UP,Rho GTPase activating protein 24
8048,ENSMUSG00000037876,Jmjd1c, 0.3544070651, 5.0753396,  9.4514000045971,0.002109879937751200744411317344884083,0.02351340294834501631893175499499,UP,jumonji domain containing 1C
8699,ENSMUSG00000040105,Plpp6, 0.6521398122, 1.8851633,  9.4478880623906,0.002113923700259284776947765749355312,0.02353999113433829365460425719903,UP,phospholipid phosphatase 6
10136,ENSMUSG00000049106,Dcaf5,-0.3162779956, 6.1631782,  9.4433295153910,0.002119184281778764902814948811737850,0.02358007714161042614464669497920,DOWN,DDB1 and CUL4 associated factor 5
2843,ENSMUSG00000022538,Lsg1,-0.3149414392, 4.3997303,  9.4397630927694,0.002123309202911621840215161682863254,0.02360747381592733645794268682039,DOWN,large 60S subunit nuclear export GTPase 1
886,ENSMUSG00000007950,Abhd8,-0.2869173020, 4.8293494,  9.4308500560023,0.002133653653117008070633220384593187,0.02370392376131085984680701983507,DOWN,abhydrolase domain containing 8
2047,ENSMUSG00000020689,Itgb3, 0.9545370967, 0.7610974,  9.4258526015161,0.002139476035144944211091599939322805,0.02374925971264463947507650232183,UP,integrin beta 3
9014,ENSMUSG00000041362,Shtn1, 0.8173807619, 0.8407617,  9.4244783978612,0.002141079900844142930305125105405750,0.02374925971264463947507650232183,UP,shootin 1
170,ENSMUSG00000001334,Fndc5, 0.5347068711, 6.0361281,  9.4112400973828,0.002156593231137008889741757400315691,0.02389536860171692297938328408691,UP,fibronectin type III domain containing 5
6353,ENSMUSG00000031714,Gab1,-0.3471765697, 4.8368595,  9.4103688838265,0.002157618153782299864201776884442552,0.02389536860171692297938328408691,DOWN,growth factor receptor bound protein 2-associated protein 1
3470,ENSMUSG00000024646,Cyb5a, 0.4125878723, 3.9640113,  9.3866701756383,0.002185688359656078657428102118842617,0.02418737593951442166329002247949,UP,cytochrome b5 type A (microsomal)
11921,ENSMUSG00000069729,Arid1b,-0.3244864445, 5.8579306,  9.3770630274643,0.002197172910144766684592543271037357,0.02429553035688114884238508750514,DOWN,AT rich interactive domain 1B (SWI-like)
2098,ENSMUSG00000020792,Exoc7,-0.3411274903, 5.5883703,  9.3735921565782,0.002201337083939835376211746620356280,0.02432263339904885621201025003302,DOWN,exocyst complex component 7
3005,ENSMUSG00000022895,Ets2,-0.3210919487, 5.2107326,  9.3647424539245,0.002211990769123358801379053417690557,0.02442134132193891568607391207024,DOWN,E26 avian leukemia oncogene 2, 3' domain
6965,ENSMUSG00000033392,Clasp2,-0.2931776206, 5.7188743,  9.3600501032733,0.002217660841708745441541728027345926,0.02446491735087860663888648105058,DOWN,CLIP associating protein 2
6440,ENSMUSG00000031889,Phaf1,-0.3715160939, 4.8669724,  9.3577422954821,0.002220454922295075558813515215206280,0.02447672281579617997726572298234,DOWN,phagosome assembly factor 1
581,ENSMUSG00000004626,Stxbp2, 0.6733958563, 1.7725915,  9.3524068418487,0.002226928275714123821316103857270718,0.02451328576063362824077884738472,UP,syntaxin binding protein 2
12043,ENSMUSG00000071324,Armc2, 1.5482368168,-0.9810532,  9.3521627648333,0.002227224864855428896476263744830248,0.02451328576063362824077884738472,UP,armadillo repeat containing 2
11325,ENSMUSG00000060568,Fam78b, 0.7494526029, 1.3393364,  9.3412035791071,0.002240583245286630401094107867265848,0.02464120907558449077856543851794,UP,family with sequence similarity 78, member B
948,ENSMUSG00000009291,Pttg1ip, 0.2843875798, 4.8701220,  9.3388426953592,0.002243471599614779189713065221667421,0.02465387753198965484213722731965,UP,pituitary tumor-transforming 1 interacting protein
1527,ENSMUSG00000018848,Rars,-0.3031447843, 5.3451637,  9.3353970346941,0.002247693873039833395433007012798043,0.02466210016183891309826670124039,DOWN,arginyl-tRNA synthetase
11385,ENSMUSG00000061175,Fnip2, 0.6415676434, 2.9161422,  9.3360172876884,0.002246933227584254396530516473262651,0.02466210016183891309826670124039,UP,folliculin interacting protein 2
6924,ENSMUSG00000033220,Rac2, 1.6768419458, 0.4265360,  9.3317478415099,0.002252174342709413381452554503425745,0.02469217862377471109369686530499,UP,Rac family small GTPase 2
12096,ENSMUSG00000071847,Apcdd1, 0.6643004229, 2.7044079,  9.3290398386774,0.002255505076739155057713448471190532,0.02470961503051120541907259564596,UP,adenomatosis polyposis coli down-regulated 1
3820,ENSMUSG00000025473,Adam8, 1.4744224659,-0.4727586,  9.3276144407253,0.002257260265473173040801091460139105,0.02470977737022984552228699328680,UP,a disintegrin and metallopeptidase domain 8
2136,ENSMUSG00000020865,Abcc3, 1.2705324353,-0.6092610,  9.3233377033903,0.002262534820669968686768225296646051,0.02474843558079523747617045614788,UP,ATP-binding cassette, sub-family C (CFTR/MRP), member 3
3630,ENSMUSG00000025017,Pik3ap1, 1.6785602360, 0.1677102,  9.3181327762416,0.002268970995717422937942853167214707,0.02479973071377673116133522057680,UP,phosphoinositide-3-kinase adaptor protein 1
1064,ENSMUSG00000012428,Steap4, 0.3766542042, 4.6816239,  9.3091920031026,0.002280070133848025905332068674624679,0.02490187366182636252709414748097,UP,STEAP family member 4
8614,ENSMUSG00000039770,Ypel5,-0.3381343505, 4.5567605,  9.3077499434062,0.002281865468250201742228533419165615,0.02490232584028928899955168674296,DOWN,yippee like 5
3297,ENSMUSG00000024210,Ip6k3, 0.4239532019, 5.7948935,  9.3048181757192,0.002285519881097004997461130670899365,0.02491404531154531309944388794975,UP,inositol hexaphosphate kinase 3
6683,ENSMUSG00000032425,Zfp949,-0.4058335091, 3.5644667,  9.3026681571770,0.002288203626303358939608756372763310,0.02491404531154531309944388794975,DOWN,zinc finger protein 949
13067,ENSMUSG00000090952,Gm17251,-0.6202126303, 2.6451735,  9.3029673559664,0.002287829962153421509835071745442292,0.02491404531154531309944388794975,DOWN,predicted gene, 17251
9835,ENSMUSG00000046794,Ppp1r3b, 0.8999189716, 0.7497075,  9.2999362404341,0.002291618334371190932041706389554747,0.02493210506620855901327438175485,UP,protein phosphatase 1, regulatory subunit 3B
3153,ENSMUSG00000023882,Zfp54, 0.9966123350, 0.1314298,  9.2843937096764,0.002311144039419584569200472046190953,0.02512528565978503977684788139868,UP,zinc finger protein 54
780,ENSMUSG00000006462,A530013C23Rik, 0.5808760952, 2.1132534,  9.2749526894383,0.002323086882481394631339011169757214,0.02523579767212764946027192536349,UP,RIKEN cDNA A530013C23 gene
11477,ENSMUSG00000062202,Btbd9, 0.3666406812, 4.0499460,  9.2708909081683,0.002328244261023260010950997056511369,0.02527248625229988263085623145798,UP,BTB (POZ) domain containing 9
1409,ENSMUSG00000017830,Dhx58, 1.2271590344,-0.4546045,  9.2653939768249,0.002335242401232065327654208175545136,0.02532908450167522043661172403972,UP,DEXH (Asp-Glu-X-His) box polypeptide 58
3311,ENSMUSG00000024238,Zeb1,-0.2780057378, 5.5155266,  9.2629870569503,0.002338313364221045968088796840333998,0.02532955320721593309163388596517,DOWN,zinc finger E-box binding homeobox 1
5267,ENSMUSG00000028954,Nub1,-0.3239593834, 5.7594976,  9.2625639232161,0.002338853659294272933910630030140965,0.02532955320721593309163388596517,DOWN,negative regulator of ubiquitin-like proteins 1
6207,ENSMUSG00000031391,L1cam, 0.6747041039, 1.5667314,  9.2594614156678,0.002342819090120280486888582061055786,0.02535315963531077979031813640631,UP,L1 cell adhesion molecule
5411,ENSMUSG00000029223,Uchl1, 0.6626799413, 1.5708307,  9.2571840773558,0.002345734182010195470469149370273954,0.02536537236571268297269377001157,UP,ubiquitin carboxy-terminal hydrolase L1
5992,ENSMUSG00000030782,Tgfb1i1, 0.5446031651, 2.1692166,  9.2512935005014,0.002353291458611197605604870020101771,0.02540838945198614640119672003493,UP,transforming growth factor beta 1 induced transcript 1
6817,ENSMUSG00000032786,Alas1, 0.3245987378, 6.3947069,  9.2524399265550,0.002351818725312878211736178357682547,0.02540838945198614640119672003493,UP,aminolevulinic acid synthase 1
11778,ENSMUSG00000067199,Frat1,-0.4726192806, 2.8767808,  9.2455983148030,0.002360621547588855582977540592537480,0.02546816469047611872222880435856,DOWN,frequently rearranged in advanced T cell lymphomas
2123,ENSMUSG00000020840,Blmh,-0.2991577885, 4.7225370,  9.2416856308573,0.002365670857325435309098660141557957,0.02550326107236638648045889965488,DOWN,bleomycin hydrolase
16,ENSMUSG00000000142,Axin2,-0.4959551801, 2.7725124,  9.2381584278968,0.002370232096630636546563675182142106,0.02553304651590423274276631104840,DOWN,axin 2
11340,ENSMUSG00000060703,Cd302, 0.5245719592, 2.3099770,  9.2330261511705,0.002376884897424643393326615381511147,0.02558530081397656155695052859755,UP,CD302 antigen
