,Ensembl,Symbol,s28mo_C_F-s06mo_C_F_logFC,s28mo_C_F-s06mo_C_F_logCPM,s28mo_C_F-s06mo_C_F_LR,s28mo_C_F-s06mo_C_F_PValue,s28mo_C_F-s06mo_C_F_FDR,s28mo_C_F-s06mo_C_F_Status,Description
9018,ENSMUSG00000041143,Tmco4, 0.5424813402, 3.92700678,  9.1988001821115,0.002421738068407355403549585659561671491247,0.03236876161265138385214612526397104375,UP,transmembrane and coiled-coil domains 4
4386,ENSMUSG00000026832,Cytip, 1.5635139468,-0.97903072,  9.1942069413673,0.002427822536912947314763355777245124045294,0.03241990001617242600495671922544715926,UP,cytohesin 1 interacting protein
14301,ENSMUSG00000117924,Tmem223,-0.4515593043, 5.42696526,  9.1901797232731,0.002433169981733528455802861856227536918595,0.03246111067637992564360871483586379327,DOWN,transmembrane protein 223
596,ENSMUSG00000004730,Adgre1, 1.3139807625, 1.15551431,  9.1884688902580,0.002435445286078512499433612603638721338939,0.03246129719745315805878860260236251634,UP,adhesion G protein-coupled receptor E1
9047,ENSMUSG00000041268,Dmxl2, 0.6785576116, 2.89760923,  9.1861337319851,0.002438554390489215076970319628912875487003,0.03247258652641250159520680540481407661,UP,Dmx-like 2
4872,ENSMUSG00000028024,Enpep, 0.9478956394, 2.07846938,  9.1772475446472,0.002450422617945137611361605678439445910044,0.03260038617294017115888493663078406826,UP,glutamyl aminopeptidase
5162,ENSMUSG00000028664,Ephb2, 1.4622317458,-0.15332289,  9.1595046068687,0.002474295431298585874746454038586307433434,0.03288751010767703569781517103365331423,UP,Eph receptor B2
10538,ENSMUSG00000051910,Sox6,-0.4484633743, 7.03195215,  9.1564379812580,0.002478445382972020542833302414464924368076,0.03290484108108088223687559548125136644,DOWN,SRY (sex determining region Y)-box 6
13067,ENSMUSG00000087691,Cd55os,-0.6523575734, 2.70368348,  9.1551549390359,0.002480183772185963995970947593150413013063,0.03290484108108088223687559548125136644,DOWN,CD55 molecule, opposite strand sequence
5760,ENSMUSG00000030091,Nup210,-0.4609777639, 4.73382372,  9.1484161534285,0.002489334466857636481845750253683036135044,0.03296531021378355796880299521944834851,DOWN,nucleoporin 210
13107,ENSMUSG00000089961,Gm16567, 0.7952745950, 2.05545133,  9.1498470062652,0.002487388629980268137803500749782870116178,0.03296531021378355796880299521944834851,UP,predicted gene 16567
1435,ENSMUSG00000018042,Cyb5r3, 0.4391706358, 5.42898559,  9.1387886521710,0.002502467271237092220903530659370517241769,0.03300384308485837525637407452450133860,UP,cytochrome b5 reductase 3
3964,ENSMUSG00000025856,Pdgfa,-0.5451685639, 4.33551839,  9.1394199048370,0.002501604033936037294050258594779734266922,0.03300384308485837525637407452450133860,DOWN,platelet derived growth factor, alpha
5544,ENSMUSG00000029468,P2rx7, 0.9948602994, 1.56289213,  9.1378584883210,0.002503739820230635199777013966127015009988,0.03300384308485837525637407452450133860,UP,purinergic receptor P2X, ligand-gated ion channel, 7
6600,ENSMUSG00000032193,Ldlr,-0.7501783610, 2.28520859,  9.1425971392543,0.002497263755965848080337066150491409644019,0.03300384308485837525637407452450133860,DOWN,low density lipoprotein receptor
12542,ENSMUSG00000078636,Gm7336,-0.5270823238, 7.52854680,  9.1421139880785,0.002497923274139685761996432233900122810155,0.03300384308485837525637407452450133860,DOWN,predicted gene 7336
12370,ENSMUSG00000074466,Gm15417,-0.5540043563, 3.78416947,  9.1335689433124,0.002509616812656178998913736322151635249611,0.03305096270245820588851159982368699275,DOWN,predicted gene 15417
4427,ENSMUSG00000026922,Agpat2, 0.8820360213, 3.49497545,  9.1313909274019,0.002512606212148012392593177111166369286366,0.03306000199393649419121743449068162590,UP,1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)
6672,ENSMUSG00000032350,Gclc, 0.5078515388, 3.82122535,  9.0950750947964,0.002562986880056533894184367383672906726133,0.03369201159634756942429234527480730321,UP,glutamate-cysteine ligase, catalytic subunit
584,ENSMUSG00000004626,Stxbp2, 0.8198853817, 1.60310847,  9.0810000855789,0.002582787670794743552921124418730869365390,0.03392124155009931113502474886445270386,UP,syntaxin binding protein 2
7731,ENSMUSG00000036492,Rnf39, 1.4263304122, 0.52954219,  9.0668705753827,0.002602821337610854591365638910360758018214,0.03415310813656656507841802294933586381,UP,ring finger protein 39
6998,ENSMUSG00000033386,Frrs1, 1.2484419822, 1.25069316,  9.0318659598683,0.002653135224160690919248395402973983436823,0.03474663689377018027659715926347416826,UP,ferric-chelate reductase 1
11042,ENSMUSG00000056716,Gm5420, 1.4218225798,-0.18025686,  9.0310417409871,0.002654331740159169856357879169195257418323,0.03474663689377018027659715926347416826,UP,predicted gene 5420
11306,ENSMUSG00000059498,Fcgr3, 1.3351749595, 1.11203013,  9.0303640416039,0.002655315964644088238405528201724337122869,0.03474663689377018027659715926347416826,UP,Fc receptor, IgG, low affinity III
3304,ENSMUSG00000024173,Tpsab1, 1.1021045182, 0.25493359,  9.0284133604620,0.002658151012240634811223394251555873779580,0.03475205626658862956279705258566536941,UP,tryptase alpha/beta 1
6959,ENSMUSG00000033220,Rac2, 1.1323940166, 0.27410787,  9.0231724642020,0.002665783165358087593993507979917012562510,0.03482012496698393827498918540186423343,UP,Rac family small GTPase 2
12380,ENSMUSG00000074582,Arfgef2, 0.4506476387, 6.10018275,  9.0075010137697,0.002688738000712319504981184792313797515817,0.03508803090929576984358106983563629910,UP,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)
363,ENSMUSG00000002688,Prkd1, 0.7352560738, 1.92804614,  9.0019770328466,0.002696877029977096194152119679188217560295,0.03516046750065340842361649720260174945,UP,protein kinase D1
11284,ENSMUSG00000059326,Csf2ra, 1.0562997737, 1.00081959,  9.0004120597886,0.002699187404090564422476372641312991618179,0.03516046750065340842361649720260174945,UP,colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)
5942,ENSMUSG00000030610,Det1,-0.4706619032, 4.49675227,  8.9985915421199,0.002701877568129047377243345806618890492246,0.03516360153263144161517317343168542720,DOWN,de-etiolated homolog 1 (Arabidopsis)
13651,ENSMUSG00000101389,Ms4a4a, 1.5881201932,-0.35007689,  8.9880583888656,0.002717495849930463142074543725357216317207,0.03533483054868822442751152834716776852,UP,membrane-spanning 4-domains, subfamily A, member 4A
10008,ENSMUSG00000047648,Fbxo30, 0.4909352617, 4.15633627,  8.9812699860008,0.002727610060070462597026086370988195994869,0.03543424652697872712092674873929354362,UP,F-box protein 30
5534,ENSMUSG00000029455,Aldh2, 0.5486959946, 7.87063461,  8.9757045898455,0.002735930590198563331499892470333179517183,0.03551020219014500850507332074812438805,UP,aldehyde dehydrogenase 2, mitochondrial
13217,ENSMUSG00000091898,Tnnc1, 0.9692111713, 6.87063308,  8.9722423020444,0.002741119872956206213882035527262814866845,0.03554541623874104411262564440221467521,UP,troponin C, cardiac/slow skeletal
11214,ENSMUSG00000058571,Gpc6, 1.2264693576,-0.30477506,  8.9644189376121,0.002752882380660031606117721381110641232226,0.03566572795521186917122591353290772531,UP,glypican 6
5802,ENSMUSG00000030220,Arhgdib, 0.6598027990, 2.54964957,  8.9580154184562,0.002762548272375890158480959968301249318756,0.03572646887383414127103975488353171386,UP,Rho, GDP dissociation inhibitor (GDI) beta
8187,ENSMUSG00000038174,Fam126b, 0.5821904392, 3.76323585,  8.9591289748883,0.002760864925298327134800535631597995234188,0.03572646887383414127103975488353171386,UP,family with sequence similarity 126, member B
12493,ENSMUSG00000076441,Ass1, 0.8562153974, 1.37212810,  8.9530568444213,0.002770056738930407654736276512608128541615,0.03579132717132853247488100123518961482,UP,argininosuccinate synthetase 1
3740,ENSMUSG00000025216,Lbx1,-0.5237249233, 6.11929865,  8.9412484315825,0.002788021045447437382125421834189182845876,0.03595870809290023506488154225735343061,DOWN,ladybird homeobox 1
4754,ENSMUSG00000027712,Anxa5, 0.4633065807, 4.55338803,  8.9414802381792,0.002787667258858768804669070462409763422329,0.03595870809290023506488154225735343061,UP,annexin A5
9216,ENSMUSG00000042066,Tmcc2,-0.4742713564, 6.32664847,  8.9389575572147,0.002791519863902872534283661209997262631077,0.03597151494284177297711124765555723570,DOWN,transmembrane and coiled-coil domains 2
4328,ENSMUSG00000026712,Mrc1, 0.9169486624, 3.10890891,  8.9360558089150,0.002795958062639993316200737183407909469679,0.03599639281542341140429641654918668792,UP,mannose receptor, C type 1
5160,ENSMUSG00000028656,Cap1, 0.4513712369, 4.45187991,  8.9163537036445,0.002826282360879777289658365546642926346976,0.03635419649680036308092567765015701298,UP,CAP, adenylate cyclase-associated protein 1 (yeast)
5090,ENSMUSG00000028496,Mllt3,-0.4444475465, 6.86901451,  8.9033757504685,0.002846439511107428169123245709215552778915,0.03658069756664918126265462205992662348,DOWN,myeloid/lymphoid or mixed-lineage leukemia
123,ENSMUSG00000001025,S100a6, 0.4815057922, 4.37576578,  8.8906418312123,0.002866359549097126455802220235113964008633,0.03680374895106373195341475934583286289,UP,S100 calcium binding protein A6 (calcyclin)
1553,ENSMUSG00000018931,Natd1, 0.4961738619, 3.99682724,  8.8865906886945,0.002872726508871182964088841771399529534392,0.03685253711782469215885171820445975754,UP,N-acetyltransferase domain containing 1
11937,ENSMUSG00000068373,D430041D05Rik,-0.7118317755, 2.86196732,  8.8833141079986,0.002877886637688161462766966991466688341461,0.03688577025358353439488112712751899380,DOWN,RIKEN cDNA D430041D05 gene
3038,ENSMUSG00000022940,Pigp,-0.4428795608, 5.88523130,  8.8719889966946,0.002895794621355709651949750238486558373552,0.03700215431035131646853031384125642944,DOWN,phosphatidylinositol glycan anchor biosynthesis, class P
3364,ENSMUSG00000024300,Myo1f, 1.2039802384, 0.41345192,  8.8720266213417,0.002895734939883811906446986483842920279130,0.03700215431035131646853031384125642944,UP,myosin IF
5222,ENSMUSG00000028796,Phc2, 0.4445422678, 4.36058928,  8.8710542781344,0.002897277704272718888006687976144348795060,0.03700215431035131646853031384125642944,UP,polyhomeotic 2
6028,ENSMUSG00000030790,Adm, 0.9580778796, 1.12983998,  8.8713565814834,0.002896797966489931056011108978509582811967,0.03700215431035131646853031384125642944,UP,adrenomedullin
11035,ENSMUSG00000056665,Them6,-0.5368392298, 3.63527920,  8.8681463432924,0.002901896550721074809209287792555187479593,0.03702819998720091598798376253398600966,DOWN,thioesterase superfamily member 6
2289,ENSMUSG00000021190,Lgmn, 0.5095270919, 4.72089586,  8.8626905584194,0.002910582488164004111297344934428110718727,0.03710604939395584223049695538065861911,UP,legumain
11683,ENSMUSG00000063576,Klhdc3,-0.4381197958, 6.46173818,  8.8372864617314,0.002951376420684850582915048633481092110742,0.03759273160508520839062640561678563245,DOWN,kelch domain containing 3
8882,ENSMUSG00000040596,Pogk,-0.4446203268, 4.66009022,  8.8290471017667,0.002964731544551548782229222211981323198415,0.03769594448364702032883144511288264766,DOWN,pogo transposable element with KRAB domain
11949,ENSMUSG00000068614,Actc1,-0.7443154553, 6.98367299,  8.8304944382934,0.002962381129687285691992615355161433399189,0.03769594448364702032883144511288264766,DOWN,actin, alpha, cardiac muscle 1
3084,ENSMUSG00000023032,Slc4a8, 0.8566474195, 1.37250783,  8.8241193989363,0.002972748144350844529126831616849813144654,0.03776442443553661154620471052112407051,UP,solute carrier family 4 (anion exchanger), member 8
4292,ENSMUSG00000026628,Atf3, 0.8923007200, 3.79311473,  8.8194992447148,0.002980284411288087499658505663546748110093,0.03782668675865649005052304687524156179,UP,activating transcription factor 3
4255,ENSMUSG00000026544,Dusp23,-0.4747438358, 4.22829820,  8.8033478624676,0.003006782948630103233927934880398424866144,0.03812930143779605374199093148490646854,DOWN,dual specificity phosphatase 23
521,ENSMUSG00000003949,Hlf,-0.7999463227, 3.08649723,  8.7998207535550,0.003012601419069774709436071447044014348648,0.03816901764609304664732647438540880103,DOWN,hepatic leukemia factor
7031,ENSMUSG00000033538,Casp4, 1.1585729921, 0.12097089,  8.7982279391267,0.003015232741948416402000265890137598034926,0.03816901764609304664732647438540880103,UP,caspase 4, apoptosis-related cysteine peptidase
1265,ENSMUSG00000015755,Tab2,-0.4923387640, 7.22978196,  8.7877320149441,0.003032630448365863234938544223950884770602,0.03835542738880350077668168751188204624,DOWN,TGF-beta activated kinase 1/MAP3K7 binding protein 2
2309,ENSMUSG00000021242,Npc2, 0.4869988732, 5.18998595,  8.7823308348460,0.003041622978388617420941741897877363953739,0.03843529740736672389855854703455406707,UP,NPC intracellular cholesterol transporter 2
3025,ENSMUSG00000022893,Adamts1,-0.5829661393, 5.42982131,  8.7718591201384,0.003059134792523385704826610620443716470618,0.03862258570507757365897205659166502301,DOWN,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
2231,ENSMUSG00000021047,Nova1, 0.8827490363, 2.53669101,  8.7516946667461,0.003093144827417025882060341857027196965646,0.03901765729136327798265426736179506406,UP,NOVA alternative splicing regulator 1
9875,ENSMUSG00000046675,Tmem251, 0.7326785998, 2.07217082,  8.7482942363392,0.003098917846337184874017101066101531614549,0.03905615951200201024784419701063598040,UP,transmembrane protein 251
6168,ENSMUSG00000031209,Heph, 1.1946189661, 0.21431559,  8.7343355248629,0.003122730934681612266490269291807635454461,0.03928729409934667016202070044528227299,UP,hephaestin
9587,ENSMUSG00000044349,Snhg11, 1.1010425708, 0.37802521,  8.7352146682153,0.003121225674440467924564135415721466415562,0.03928729409934667016202070044528227299,UP,small nucleolar RNA host gene 11
3704,ENSMUSG00000025150,Cbr2, 0.5751725892, 3.53497263,  8.7307174178907,0.003128933588723429356365235420867065840866,0.03933085960256114260724658038270717952,UP,carbonyl reductase 2
2567,ENSMUSG00000021877,Arf4, 0.4181286025, 4.45826363,  8.7274592072673,0.003134529971294015317229142425503596314229,0.03936673467885003913080410598013259005,UP,ADP-ribosylation factor 4
6092,ENSMUSG00000030979,Uros,-0.4779659134, 4.11958509,  8.7180238465464,0.003150793820054982510153740449254655686673,0.03950187361300373095618354568614449818,DOWN,uroporphyrinogen III synthase
8223,ENSMUSG00000038264,Sema7a, 0.4657346533, 3.94513269,  8.7186623308033,0.003149690556844684206916351598692926927470,0.03950187361300373095618354568614449818,UP,sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A
9893,ENSMUSG00000046761,Fam83h, 1.1369755016, 0.14174617,  8.7072405763976,0.003169486108843238680171650045735987077933,0.03970154720108611673401455277598870452,UP,family with sequence similarity 83, member H
1189,ENSMUSG00000015027,Galns, 1.1310999775, 0.56390227,  8.7013961445667,0.003179664202891507428921924471865168015938,0.03975965124782891019217245798245130572,UP,galactosamine (N-acetyl)-6-sulfate sulfatase
4950,ENSMUSG00000028179,Cth, 0.9342991475, 1.48480279,  8.7025178991560,0.003177708091857623078774208735808315395843,0.03975965124782891019217245798245130572,UP,cystathionase (cystathionine gamma-lyase)
2456,ENSMUSG00000021614,Vcan, 0.9453879277, 1.97313179,  8.6948987972252,0.003191018343930380595646623120842377829831,0.03984867507553088022964615788623632398,UP,versican
7720,ENSMUSG00000036437,Npy1r, 1.0035417893, 1.22314058,  8.6941465734836,0.003192335516326054965785541384093448868953,0.03984867507553088022964615788623632398,UP,neuropeptide Y receptor Y1
7570,ENSMUSG00000035764,Fbxo45,-0.4543095550, 4.55928640,  8.6876297653571,0.003203769847744406332190614250521321082488,0.03995666043820238905182051780684560072,DOWN,F-box protein 45
12768,ENSMUSG00000083567,Gm11451,-1.0876937787, 1.24245295,  8.6836178167389,0.003210829865141223964791761247283830016386,0.04000995027265821790685151881916681305,DOWN,predicted gene 11451
1275,ENSMUSG00000015843,Rxrg,-0.6084914774, 5.80266379,  8.6803385517648,0.003216612285821911481481505390433994762134,0.04001984779414606563374690040291170590,DOWN,retinoid X receptor gamma
3806,ENSMUSG00000025372,Baiap2, 0.7404301487, 1.77841538,  8.6800056539260,0.003217199885367088684623437799814382742625,0.04001984779414606563374690040291170590,UP,brain-specific angiogenesis inhibitor 1-associated protein 2
8422,ENSMUSG00000038871,Bpgm,-0.5687930810, 6.80382728,  8.6751773439186,0.003225734633191454630435357486817338212859,0.04009127329823665430996726399826002307,DOWN,2,3-bisphosphoglycerate mutase
12048,ENSMUSG00000070385,Ampd1,-0.6137005890, 9.50782096,  8.6732309207234,0.003229181726544826276648070262353940051980,0.04009939765099566205686087982940080110,DOWN,adenosine monophosphate deaminase 1
2842,ENSMUSG00000022488,Nckap1l, 1.0495423583, 1.34338407,  8.6698514462625,0.003235175632326027332641427136650236207061,0.04010595061871818217680285556525632273,UP,NCK associated protein 1 like
7730,ENSMUSG00000036478,Btg1, 0.6261830620, 3.69270275,  8.6697829892317,0.003235297165898687408308598278949830273632,0.04010595061871818217680285556525632273,UP,BTG anti-proliferation factor 1
11621,ENSMUSG00000062980,Cped1, 0.4373020133, 5.36434313,  8.6601925601431,0.003252369247101464470178777688147420121823,0.04028279598114022780341869633957685437,UP,cadherin-like and PC-esterase domain containing 1
14353,ENSMUSG00000119584,Rn18s-rs5, 1.3354331567,11.15523879,  8.6513295235818,0.003268227881991930296179393877764596254565,0.04044432003965013622259760950328200124,UP,18s RNA, related sequence 5
6195,ENSMUSG00000031298,Adgrg2, 1.1522338358, 0.60315119,  8.6482487742904,0.003273758655432530608603292066050016728695,0.04047786864662702988049147734272992238,UP,adhesion G protein-coupled receptor G2
4501,ENSMUSG00000027134,Lpcat4, 0.9628852822, 0.53272571,  8.6380919113740,0.003292060426604395337313313518734503304586,0.04063415943586078798999139394254598301,UP,lysophosphatidylcholine acyltransferase 4
5554,ENSMUSG00000029484,Anxa3, 0.5334368836, 3.67556082,  8.6394268482602,0.003289649064918455986100687127304809109773,0.04063415943586078798999139394254598301,UP,annexin A3
299,ENSMUSG00000002204,Napsa, 1.3998275751,-0.74359278,  8.6336338192627,0.003300126321425899365846756694509167573415,0.04069872280418280335867464714283414651,UP,napsin A aspartic peptidase
7422,ENSMUSG00000035095,Fam167a, 1.3087175368, 0.14167946,  8.6284697854435,0.003309494568801355906390027072916382167023,0.04077922277694717712037686396797653288,UP,family with sequence similarity 167, member A
3887,ENSMUSG00000025584,Pde8a, 0.5073399037, 4.51754043,  8.6141726900268,0.003335572673467519788648161238597822375596,0.04106530508372747967360538723369245417,UP,phosphodiesterase 8A
13601,ENSMUSG00000100210,H3c7, 1.5610260824,-0.97895758,  8.5994373416552,0.003362668773019036449339891348131459380966,0.04136341922595395542705531966021226253,UP,H3 clustered histone 7
6360,ENSMUSG00000031659,Adcy7, 0.7216335852, 2.53378162,  8.5976716123647,0.003365930661436676747666485454146823030896,0.04136809473024272154617619889904744923,UP,adenylate cyclase 7
2182,ENSMUSG00000020922,Lsm12,-0.4145508400, 4.86967054,  8.5904037942342,0.003379390635339971950268367351100096129812,0.04139176840469735441097043349145678803,DOWN,LSM12 homolog
3264,ENSMUSG00000024084,Qpct, 1.0866326940, 0.24548806,  8.5916301290865,0.003377115636251054858057996099773845344316,0.04139176840469735441097043349145678803,UP,glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
8694,ENSMUSG00000039883,Lrrc17, 1.0548271845, 0.92253454,  8.5946881531782,0.003371449411507020186423710939038755896036,0.04139176840469735441097043349145678803,UP,leucine rich repeat containing 17
10081,ENSMUSG00000048163,Selplg, 0.9632377544, 0.53284685,  8.5926352297534,0.003375252214158177763159152107164118206128,0.04139176840469735441097043349145678803,UP,selectin, platelet (p-selectin) ligand
7795,ENSMUSG00000036764,Dnajc12,-0.5525694960, 3.73287584,  8.5808486772082,0.003397169972440195872404045118742033082526,0.04157406219469651081910299694754939992,DOWN,DnaJ heat shock protein family (Hsp40) member C12
7618,ENSMUSG00000035963,Odf3l2, 1.5749772033, 2.95417350,  8.5699746195431,0.003417519199193482827558998593531214282848,0.04178746857276188081398160534263297450,UP,outer dense fiber of sperm tails 3-like 2
4898,ENSMUSG00000028069,Gpatch4,-0.4252642695, 4.80992169,  8.5598929575514,0.003436496263900454262163464136392576619983,0.04198374797301363675616769910448056180,DOWN,G patch domain containing 4
7940,ENSMUSG00000037295,Ldlrap1, 0.5140180494, 3.73860561,  8.5566435357458,0.003442635564987158933170086072550475364551,0.04202298770016212742239858357606863137,UP,low density lipoprotein receptor adaptor protein 1
2009,ENSMUSG00000020589,Cyria, 0.8311688640, 1.67448828,  8.5503025931185,0.003454647965362731953237185322791447106283,0.04209802338096945567569306945188145619,UP,CYFIP related Rac1 interactor A
2879,ENSMUSG00000022555,Dgat1, 0.5466128916, 3.77864838,  8.5516602599645,0.003452072395804008098085802203058847226202,0.04209802338096945567569306945188145619,UP,diacylglycerol O-acyltransferase 1
2643,ENSMUSG00000022037,Clu, 0.4441081132, 5.17327267,  8.5422349724298,0.003469993038121288887049020743802429933567,0.04224915187636225921696819796125055291,UP,clusterin
788,ENSMUSG00000006457,Actn3,-0.6757279986,13.16796950,  8.5387252611438,0.003476690321761915451054258952012787631247,0.04229482166855279279271684345076209866,DOWN,actinin alpha 3
10124,ENSMUSG00000048458,Inka2,-0.6403799846, 2.68240487,  8.5362432378977,0.003481434487348242321630431561629848147277,0.04231667406086708077550539996991574299,DOWN,inka box actin regulator 2
5116,ENSMUSG00000028565,Nfia,-0.5129161193, 3.93808268,  8.5317304711768,0.003490077106642494163962764375241931702476,0.04238583491188917251601964153451262973,DOWN,nuclear factor I/A
7368,ENSMUSG00000034855,Cxcl10, 1.4951023047,-0.54118805,  8.5243785120025,0.003504203945056333542595883301373760332353,0.04252142656913242974026090337247296702,UP,chemokine (C-X-C motif) ligand 10
10107,ENSMUSG00000048368,Omd, 1.2912785100,-0.16584923,  8.5211409053013,0.003510443452950856753347341765447708894499,0.04252221639217980408975705586271942593,UP,osteomodulin
11994,ENSMUSG00000069372,Ctxn3, 0.8200761515, 5.59081406,  8.5197572587867,0.003513113457355150279215472153282462386414,0.04252221639217980408975705586271942593,UP,cortexin 3
12088,ENSMUSG00000070803,Cited4,-0.8790864170, 2.43429133,  8.5197354281345,0.003513155600217711047039692573434876976535,0.04252221639217980408975705586271942593,DOWN,Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
11535,ENSMUSG00000062054,Iah1, 0.8629982820, 1.52689186,  8.5143979815443,0.003523474685750936901545982138372892222833,0.04261118712211853232219027631799690425,UP,isoamyl acetate-hydrolyzing esterase 1 homolog
14130,ENSMUSG00000113178,Mylf-ps,-0.4686674045, 5.28752528,  8.5118512226323,0.003528409285401516801844445936353622528259,0.04263494553193499653209741495629714336,DOWN,myosin light chain, alkali, fast skeletal muscle, pseudogene
7265,ENSMUSG00000034462,Pkd2, 0.5620378729, 3.94533056,  8.5067026744024,0.003538406583984232516015833169831239501946,0.04271978680663890415303285408299416304,UP,polycystin 2, transient receptor potential cation channel
250,ENSMUSG00000001870,Ltbp1, 0.6068765158, 3.43337601,  8.5041067010070,0.003543458285591583132451143356433931330685,0.04273129455043783025969261757381900679,UP,latent transforming growth factor beta binding protein 1
13697,ENSMUSG00000102758,Naaladl2, 1.4548436371,-0.86706355,  8.5031544107498,0.003545313257371748936336297575167009199504,0.04273129455043783025969261757381900679,UP,N-acetylated alpha-linked acidic dipeptidase-like 2
13801,ENSMUSG00000105482,Gm42596, 0.8872975856, 0.94753136,  8.4952831331214,0.003560683624598100921465615442684793379158,0.04288054818045783367352896675583906472,UP,predicted gene 42596
7142,ENSMUSG00000034021,Pds5b,-0.4679759472, 5.24968373,  8.4884092048763,0.003574161868399788020977947411438435665332,0.04300678425890943484821704601017700043,DOWN,PDS5 cohesin associated factor B
9556,ENSMUSG00000044147,Arf6, 0.4669465383, 4.29012500,  8.4828997956723,0.003585002039483126297370052526503059198149,0.04306502449939772492193412745109526441,UP,ADP-ribosylation factor 6
10827,ENSMUSG00000054520,Sh3bp2, 0.9663553708, 0.82635455,  8.4838756556062,0.003583079529241907975473102609953457431402,0.04306502449939772492193412745109526441,UP,SH3-domain binding protein 2
5087,ENSMUSG00000028487,Bnc2, 1.0440335299, 0.36914448,  8.4793136956989,0.003592075913779478862214444845335492573213,0.04311392118921773819462117671719170175,UP,basonuclin 2
8691,ENSMUSG00000039853,Trim14, 1.3901135586,-0.54152328,  8.4703418440025,0.003609835862561927306152442795905699313153,0.04329088872771634510794314110171399079,UP,tripartite motif-containing 14
3192,ENSMUSG00000023927,Satb1,-0.4617712936, 5.82012692,  8.4666799142259,0.003617110357698087065581038501704824739136,0.04334191918593992970398787178964994382,DOWN,special AT-rich sequence binding protein 1
1315,ENSMUSG00000016382,Pls3, 0.5399705703, 4.20645054,  8.4615365131597,0.003627353005982883286939522093916821177118,0.04335608026718092145035399198604864068,UP,plastin 3 (T-isoform)
4283,ENSMUSG00000026610,Esrrg, 0.8742420541, 4.49243699,  8.4635284802613,0.003623382677014275014826250043142863432877,0.04335608026718092145035399198604864068,UP,estrogen-related receptor gamma
12335,ENSMUSG00000074170,Plekhf1, 0.4810591829, 3.99684381,  8.4626997371975,0.003625033965678436248536442576551053207368,0.04335608026718092145035399198604864068,UP,pleckstrin homology domain containing, family F (with FYVE domain) member 1
7620,ENSMUSG00000035969,Rusc2, 0.4576387419, 5.50984478,  8.4547488492391,0.003640915226850279223097528458197302825283,0.04348197843713457605430150465508631896,UP,RUN and SH3 domain containing 2
10876,ENSMUSG00000054978,Kbtbd13,-0.6144427487, 4.00767844,  8.4372254528088,0.003676167093066229785841558808101581234951,0.04386648264419428649985022161672532093,DOWN,kelch repeat and BTB (POZ) domain containing 13
2075,ENSMUSG00000020715,Ern1, 0.4329493430, 4.56315140,  8.4316653737588,0.003687424708128781650900984701024754031096,0.04392778563086195686704371610176167451,UP,endoplasmic reticulum (ER) to nucleus signalling 1
4252,ENSMUSG00000026525,Opn3, 1.4438606919,-0.50763142,  8.4320002280105,0.003686745730192135441644074589362389815506,0.04392778563086195686704371610176167451,UP,opsin 3
10857,ENSMUSG00000054793,Cadm4,-1.0796206785, 3.24097290,  8.4280647187132,0.003694733732500030641554555899119804962538,0.04397836047266827363966257280480931513,DOWN,cell adhesion molecule 4
10546,ENSMUSG00000051989,Smim11,-0.4196448890, 4.64660657,  8.4253733146582,0.003700206676053367955969708447128141415305,0.04400701477609453293737828971643466502,DOWN,small integral membrane protein 11
10238,ENSMUSG00000049349,Gm5105,-0.7052218407, 2.35740801,  8.4117884077408,0.003727957555501391039010083972016218467616,0.04430035654736959316313260615061153658,DOWN,predicted gene 5105
11730,ENSMUSG00000064080,Fbln2, 0.4769200995, 5.90142505,  8.4076882890439,0.003736374682334080935680598045678380003665,0.04434566100744335298555753865912265610,UP,fibulin 2
13304,ENSMUSG00000095304,Plac9, 0.4933986322, 4.27842351,  8.4069227300125,0.003737948437409018345722877540993067668751,0.04434566100744335298555753865912265610,UP,placenta specific 9
4467,ENSMUSG00000027011,Ube2e3,-0.4147005794, 4.45157995,  8.4029193821627,0.003746189083235408178590430949839173990767,0.04440672525998702602212375722956494428,DOWN,ubiquitin-conjugating enzyme E2E 3
6604,ENSMUSG00000032202,Rab27a, 0.9936332497, 0.71623886,  8.4001108823964,0.003751981234109283327299300125901027058717,0.04443868862676465802952208150600199588,UP,RAB27A, member RAS oncogene family
9219,ENSMUSG00000042082,Arsb, 0.7459136165, 2.39690018,  8.3953060050968,0.003761911774591943698892171354941638128366,0.04451957421621381000287342999399697874,UP,arylsulfatase B
9818,ENSMUSG00000046186,Cd109, 1.2197904202,-0.16584244,  8.3920306646722,0.003768696444932623495355228371295197575819,0.04456312806178567426096392978251969907,UP,CD109 antigen
4197,ENSMUSG00000026409,Pfkfb2, 0.5641509260, 3.96125314,  8.3822727407721,0.003788983263426829936615369831542921019718,0.04476613559382069257308600640499207657,UP,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
