,Ensembl,Symbol,s28mo_C_M-s06mo_C_M_logFC,s28mo_C_M-s06mo_C_M_logCPM,s28mo_C_M-s06mo_C_M_LR,s28mo_C_M-s06mo_C_M_PValue,s28mo_C_M-s06mo_C_M_FDR,s28mo_C_M-s06mo_C_M_Status,Description
10857,ENSMUSG00000056148,Rdh9,-0.7241120598,-0.54048041,2.43120078195967,0.11894175630366945,0.45651652210041194,NA,retinol dehydrogenase 9
10951,ENSMUSG00000057113,Npm1,0.179965799,6.49069344,2.42883687126546,0.1191212563178865,0.45708196812414303,NA,nucleophosmin 1
2802,ENSMUSG00000022469,Rapgef3,-0.2618810207,3.6395234,2.42705642422328,0.11925664977401572,0.4572309608744652,NA,Rap guanine nucleotide exchange factor (GEF) 3
3327,ENSMUSG00000024286,Ccny,0.1846527999,6.47819939,2.42753453323993,0.119220275430601,0.4572309608744652,NA,cyclin Y
13109,ENSMUSG00000092260,Zfp963,0.3472953225,1.83404368,2.4272073409077,0.11924516676668385,0.4572309608744652,NA,zinc finger protein 963
12712,ENSMUSG00000085241,Snhg3,0.3061928735,2.64356547,2.42592047723179,0.11934312142651568,0.4574390285654763,NA,small nucleolar RNA host gene 3
2077,ENSMUSG00000020752,Recql5,0.2478376406,3.46355134,2.42009375631523,0.11978776087085478,0.4589459809578066,NA,RecQ protein-like 5
2183,ENSMUSG00000020978,Klhdc2,0.1781488656,6.81195988,2.41949961919309,0.11983320263094012,0.4589459809578066,NA,kelch domain containing 2
2777,ENSMUSG00000022421,Nptxr,-0.4676923713,0.79735514,2.41972568902178,0.11981590974264948,0.4589459809578066,NA,neuronal pentraxin receptor
29,ENSMUSG00000000275,Trim25,-0.1914802251,3.9511892,2.41873222705334,0.11989192380500723,0.45904710987874064,NA,tripartite motif-containing 25
939,ENSMUSG00000009112,Bcl2l13,0.1780741512,6.44800704,2.41820485420395,0.11993229706736556,0.45906120293526514,NA,BCL2-like 13 (apoptosis facilitator)
8889,ENSMUSG00000040929,Rfx3,-0.4731436348,0.95733203,2.41783998868721,0.11996023831719142,0.45906120293526514,NA,"regulatory factor X, 3 (influences HLA class II expression)"
2340,ENSMUSG00000021368,Tbc1d7,-0.2411234205,3.25122864,2.41649089684214,0.12006361381335612,0.4590857696416484,NA,"TBC1 domain family, member 7"
3877,ENSMUSG00000025666,Tmem47,-0.285266436,2.58478833,2.41690064098582,0.12003220633903362,0.4590857696416484,NA,transmembrane protein 47
6503,ENSMUSG00000032089,Il10ra,-0.6077328638,0.17033755,2.41695292636333,0.12002819924453856,0.4590857696416484,NA,"interleukin 10 receptor, alpha"
1577,ENSMUSG00000019326,Aoc3,-0.501879448,3.28796046,2.41547296113351,0.12014167942655483,0.45926064484774254,NA,"amine oxidase, copper containing 3"
6965,ENSMUSG00000033530,Ttc7b,0.1850214673,7.0118227,2.41378957185844,0.12027090210078356,0.45963092933592425,NA,tetratricopeptide repeat domain 7B
6091,ENSMUSG00000031148,Gpkow,0.1924707154,4.31378213,2.41076367895759,0.12050356704215068,0.4602031547472487,NA,G patch domain and KOW motifs
6114,ENSMUSG00000031209,Heph,-0.6973351416,0.24116041,2.4107641247262,0.12050353272972043,0.4602031547472487,NA,hephaestin
6712,ENSMUSG00000032562,Gnai2,-0.1729840262,6.05051106,2.41057843057702,0.12051782721997643,0.4602031547472487,NA,"guanine nucleotide binding protein (G protein), alpha inhibiting 2"
8893,ENSMUSG00000040943,Tet2,-0.2086374022,4.79705446,2.40903467202975,0.12063673644045836,0.46053341605394016,NA,tet methylcytosine dioxygenase 2
4515,ENSMUSG00000027263,Tubgcp4,0.1903589595,3.98293542,2.40678840447931,0.12080998913264757,0.46107090156616287,NA,"tubulin, gamma complex associated protein 4"
2366,ENSMUSG00000021451,Sema4d,0.1776597709,6.4857927,2.4046822103248,0.12097268847990245,0.4615678323548252,NA,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (se"
5956,ENSMUSG00000030747,Dgat2,-0.3667848195,5.73459188,2.40396794627612,0.12102791907365884,0.46165456241711167,NA,diacylglycerol O-acyltransferase 2
447,ENSMUSG00000003346,Abhd17a,0.1874558277,6.1993919,2.40316142273632,0.12109031723223287,0.46176857886815253,NA,abhydrolase domain containing 17A
4982,ENSMUSG00000028383,Hsdl2,-0.2945940495,5.8944987,2.40121352077654,0.12124116725156836,0.46209572868487486,NA,hydroxysteroid dehydrogenase like 2
8169,ENSMUSG00000038344,Txlng,-0.248796649,3.98553249,2.40136729739211,0.12122925086908803,0.46209572868487486,NA,taxilin gamma
9427,ENSMUSG00000043903,Zfp469,-0.5339527051,0.43057234,2.39808812433482,0.1214836404282086,0.4628129433674859,NA,zinc finger protein 469
10130,ENSMUSG00000049411,Tmem241,0.4510022339,0.82572689,2.39794822535722,0.12149450656933156,0.4628129433674859,NA,transmembrane protein 241
13179,ENSMUSG00000095440,Fignl2,-0.4761523568,0.68945801,2.39672860399726,0.12158928183464456,0.4630497985150472,NA,fidgetin-like 2
2749,ENSMUSG00000022362,Gm29394,0.4179380243,1.39665655,2.39486428883242,0.12173431385226402,0.4634074384699978,NA,predicted gene 29394
10962,ENSMUSG00000057177,Gsk3a,0.1775598041,6.6455842,2.39468286271147,0.12174843790003746,0.4634074384699978,NA,glycogen synthase kinase 3 alpha
11450,ENSMUSG00000062421,Arf2,-0.1875269795,3.98447644,2.3935755589701,0.12183468102824505,0.46361147709783573,NA,ADP-ribosylation factor 2
1000,ENSMUSG00000010277,2610507B11Rik,0.2235744728,8.96617522,2.39295250533741,0.1218832377674226,0.46367125898159933,NA,RIKEN cDNA 2610507B11 gene
1739,ENSMUSG00000020070,Rufy2,-0.3099387703,2.14592174,2.3925364517146,0.12191567422008262,0.46367125898159933,NA,RUN and FYVE domain-containing 2
12744,ENSMUSG00000085587,Gm14493,0.3164379905,2.3259955,2.38965976247593,0.12214020922052717,0.46440087579699896,NA,predicted gene 14493
6893,ENSMUSG00000033216,Eefsec,-0.2851457114,2.49586662,2.38902149182981,0.12219009045388562,0.46446621217485823,NA,"eukaryotic elongation factor, selenocysteine-tRNA-specific"
9561,ENSMUSG00000044934,Zfp367,0.1841413875,4.58465817,2.38668533394085,0.12237285531623839,0.46493483616534537,NA,zinc finger protein 367
13939,ENSMUSG00000112041,9530020I12Rik,0.6214886734,0.3689663,2.3866089639956,0.12237883508780192,0.46493483616534537,NA,RIKEN cDNA 9530020I12 gene
2891,ENSMUSG00000022668,Gtpbp8,0.212864865,3.54535814,2.3834599539067,0.12262568515092892,0.4657480902590764,NA,GTP-binding protein 8 (putative)
5309,ENSMUSG00000029061,Mmp23,-0.5234155147,0.09552839,2.38065442293258,0.12284607519910298,0.46630342096127136,NA,matrix metallopeptidase 23
10630,ENSMUSG00000053838,Nudcd3,0.1890151922,6.82044141,2.38113725695365,0.12280811462508041,0.46630342096127136,NA,NudC domain containing 3
12367,ENSMUSG00000076432,Ywhaq,-0.2160550188,4.28391192,2.38034540713891,0.12287037695586332,0.46630342096127136,NA,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
4704,ENSMUSG00000027692,Tnik,0.18931294,5.0571821,2.37789761076029,0.12306306618298968,0.466824663272938,NA,TRAF2 and NCK interacting kinase
6484,ENSMUSG00000032041,Tirap,0.1767018628,4.51801586,2.37776581638943,0.12307345047216844,0.466824663272938,NA,toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
3582,ENSMUSG00000024937,Ehbp1l1,0.2187222605,9.10294075,2.37576962060496,0.12323085286135133,0.4672102687691883,NA,EH domain binding protein 1-like 1
4612,ENSMUSG00000027478,Dnmt3b,-0.5660136733,0.23487392,2.37556424392721,0.12324705972187017,0.4672102687691883,NA,DNA methyltransferase 3B
11131,ENSMUSG00000059027,9630013D21Rik,0.6062333303,-0.26631207,2.37522566661893,0.12327378298816737,0.4672102687691883,NA,RIKEN cDNA 9630013D21 gene
1897,ENSMUSG00000020386,Sar1b,-0.2098049467,8.61174903,2.37248842799204,0.12349006431084812,0.46746929579806934,NA,secretion associated Ras related GTPase 1B
2941,ENSMUSG00000022779,Top3b,-0.1937786618,4.11439867,2.3721084913521,0.12352011805025225,0.46746929579806934,NA,topoisomerase (DNA) III beta
8906,ENSMUSG00000041028,Ghitm,0.2332160904,8.89396985,2.37352377687705,0.12340820734514696,0.46746929579806934,NA,growth hormone inducible transmembrane protein
9249,ENSMUSG00000042581,Thsd7b,-0.6994680726,-0.76607577,2.37186250762923,0.12353958017782136,0.46746929579806934,NA,"thrombospondin, type I, domain containing 7B"
10221,ENSMUSG00000050103,Agmo,-0.5114988699,0.59982468,2.37239374525174,0.12349755314357277,0.46746929579806934,NA,alkylglycerol monooxygenase
11631,ENSMUSG00000064289,Tank,-0.2189255178,3.6116303,2.37382144193621,0.1233846844345296,0.46746929579806934,NA,TRAF family member-associated Nf-kappa B activator
464,ENSMUSG00000003444,Med29,0.2127041645,3.60489669,2.36865676794407,0.12379352837184772,0.46818079619864134,NA,mediator complex subunit 29
6820,ENSMUSG00000032902,Slc16a1,0.2381484231,5.20848461,2.36895785688819,0.12376965245620974,0.46818079619864134,NA,"solute carrier family 16 (monocarboxylic acid transporters), member 1"
6690,ENSMUSG00000032518,Rpsa,0.2143323896,8.65688191,2.36819853075274,0.1238298757267728,0.46819360785169223,NA,ribosomal protein SA
8299,ENSMUSG00000038732,Mboat1,-0.5720435488,0.20092987,2.36567104534345,0.1240305687553016,0.4687029074671612,NA,membrane bound O-acyltransferase domain containing 1
12108,ENSMUSG00000072966,Gprasp2,-0.6750668916,-0.47318079,2.36604423523739,0.12400091319195472,0.4687029074671612,NA,G protein-coupled receptor associated sorting protein 2
4125,ENSMUSG00000026307,Scly,0.2308017437,3.40095227,2.36454647553184,0.12411998040339745,0.4687913644324012,NA,selenocysteine lyase
6891,ENSMUSG00000033208,S100b,-0.7916276844,-0.01193418,2.36478333324207,0.12410114251020178,0.4687913644324012,NA,"S100 protein, beta polypeptide, neural"
7696,ENSMUSG00000036615,Rfxap,-0.1876929325,4.1765356,2.36181468166059,0.12433747650432884,0.46948799940031666,NA,regulatory factor X-associated protein
9670,ENSMUSG00000045777,Ifitm10,0.5621391383,0.12402486,2.35935678222261,0.12453352778052108,0.4701033117518741,NA,interferon induced transmembrane protein 10
9815,ENSMUSG00000046879,Irgm1,0.2229628331,3.68460362,2.35861578064844,0.1245927001734172,0.470201728470614,NA,immunity-related GTPase family M member 1
844,ENSMUSG00000007379,Dennd2c,0.2661279121,3.21915949,2.35633791043996,0.124774794236277,0.4706388614249375,NA,DENN/MADD domain containing 2C
5825,ENSMUSG00000030410,Dmwd,0.1686547633,5.61537696,2.3565494915301,0.12475786789338744,0.4706388614249375,NA,dystrophia myotonica-containing WD repeat motif
6514,ENSMUSG00000032119,Hinfp,-0.2507964566,2.78115158,2.35556042457959,0.12483701448637746,0.4707485507775396,NA,histone H4 transcription factor
2710,ENSMUSG00000022270,Retreg1,-0.2399517284,8.81469457,2.35333525627415,0.125015279696486,0.47114142246409746,NA,reticulophagy regulator 1
7363,ENSMUSG00000035151,Elmod2,-0.2612036951,2.71148687,2.35301822153445,0.12504070135090795,0.47114142246409746,NA,ELMO/CED-12 domain containing 2
12111,ENSMUSG00000073016,Uprt,0.3598408393,1.79819172,2.35307020253268,0.12503653282429003,0.47114142246409746,NA,uracil phosphoribosyltransferase
1442,ENSMUSG00000018339,Gpx3,0.2517120068,7.24545849,2.34988282562361,0.12529242478261687,0.47179078999023666,NA,glutathione peroxidase 3
5912,ENSMUSG00000030655,Smg1,-0.1902234625,5.98486834,2.35035003030568,0.12525487985536532,0.47179078999023666,NA,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
9074,ENSMUSG00000041817,Fam169a,0.2607237049,3.17106028,2.34963080931154,0.1253126821987443,0.47179078999023666,NA,"family with sequence similarity 169, member A"
8651,ENSMUSG00000040034,Nup43,0.3590866302,1.56314821,2.34839710983259,0.1254119011802192,0.4720392305948632,NA,nucleoporin 43
971,ENSMUSG00000009733,Tfcp2,-0.2302241701,3.29858415,2.34789696907704,0.12545214933913384,0.4720656374469924,NA,transcription factor CP2
3921,ENSMUSG00000025815,Dhtkd1,0.3415648168,1.62217924,2.34661859483267,0.12555509004712564,0.47232787450196495,NA,dehydrogenase E1 and transketolase domain containing 1
5026,ENSMUSG00000028459,Cd72,0.1747125761,5.14279314,2.34466520360651,0.12571256765819144,0.47279508170098206,NA,CD72 antigen
6799,ENSMUSG00000032840,Spring1,0.2129289106,3.55392571,2.34408758185746,0.1257591761523149,0.472845181906732,NA,SREBF pathway regulator in golgi 1
12849,ENSMUSG00000086844,B230206H07Rik,-0.4752467434,0.57533221,2.34011554723368,0.12608020163515127,0.47392677010514,NA,RIKEN cDNA B230206H07 gene
546,ENSMUSG00000004266,Ptpn6,-0.6214864417,0.02571936,2.3383945401437,0.12621957866058256,0.4742236061524475,NA,"protein tyrosine phosphatase, non-receptor type 6"
6627,ENSMUSG00000032386,Trip4,0.1900935187,4.15288248,2.33831606151951,0.1262259383922847,0.4742236061524475,NA,thyroid hormone receptor interactor 4
11302,ENSMUSG00000060791,Gmfg,-0.5860628944,-0.05883704,2.33703107488206,0.1263301215212256,0.4744895230589661,NA,"glia maturation factor, gamma"
2984,ENSMUSG00000022865,Cxadr,-0.6647364045,-0.52248402,2.33561455580892,0.12644507974261543,0.4744953674682719,NA,coxsackie virus and adenovirus receptor
6376,ENSMUSG00000031823,Zdhhc7,0.1774772216,4.97998739,2.33652591065401,0.12637110500591456,0.4744953674682719,NA,"zinc finger, DHHC domain containing 7"
13831,ENSMUSG00000109336,Samd4b,0.22099972,4.08200511,2.33536565780272,0.12646529118161756,0.4744953674682719,NA,sterile alpha motif domain containing 4B
14096,ENSMUSG00000116632,Magef1,-0.5041205058,0.55128606,2.33571736232818,0.12643673252113655,0.4744953674682719,NA,MAGE family member F1
5495,ENSMUSG00000029469,Ift81,0.432793076,1.63041274,2.33489300651569,0.1265036821044545,0.474514075599096,NA,intraflagellar transport 81
4089,ENSMUSG00000026207,Speg,0.2237724357,9.30028795,2.33362235819368,0.12660695430636204,0.4746282670130067,NA,SPEG complex locus
5903,ENSMUSG00000030621,Me3,0.1907943799,6.29711902,2.33342740594841,0.12662280738448056,0.4746282670130067,NA,"malic enzyme 3, NADP(+)-dependent, mitochondrial"
13553,ENSMUSG00000102627,Snurf,-0.5406896887,0.29273019,2.33292771718035,0.12666345103331755,0.4746282670130067,NA,SNRPN upstream reading frame
14185,ENSMUSG00000118552,Rplp2-ps1,0.6846897873,-0.29557297,2.33287455298735,0.12666777615250324,0.4746282670130067,NA,"ribosomal protein, large P2, pseudogene 1"
3178,ENSMUSG00000023965,Fbxl17,0.1817823431,5.40372812,2.3323944423965,0.12670684250479844,0.47464944561726313,NA,F-box and leucine-rich repeat protein 17
5615,ENSMUSG00000029735,Tpk1,-0.5626492209,-0.070562250000000007,2.33183843625058,0.12675210118610108,0.4746938036774495,NA,thiamine pyrophosphokinase
5655,ENSMUSG00000029863,Casp2,-0.3055304976,1.96528951,2.32928366291269,0.12696028998920897,0.47534816006766306,NA,caspase 2
855,ENSMUSG00000007613,Tgfbr1,0.1940961378,5.27274434,2.32824537705509,0.1270450087194439,0.47554001287475656,NA,"transforming growth factor, beta receptor I"
7159,ENSMUSG00000034312,Iqsec1,-0.1714601688,5.65532227,2.32642548653277,0.12719365409643527,0.4759709843097637,NA,IQ motif and Sec7 domain 1
10914,ENSMUSG00000056692,Ilrun,0.2141876975,8.72156151,2.3259083815713,0.1272359255909573,0.4760037721937185,NA,inflammation and lipid regulator with UBA-like and NBR1-like domains
9716,ENSMUSG00000046159,Chrm3,0.6763133385,-0.62452571,2.32364360197756,0.12742124752192693,0.4765715695231627,NA,"cholinergic receptor, muscarinic 3, cardiac"
2613,ENSMUSG00000022040,Ephx2,-0.3480263201,4.80788063,2.32249219085257,0.12751558011349098,0.4766980757825185,NA,"epoxide hydrolase 2, cytoplasmic"
6098,ENSMUSG00000031158,Timm17b,0.1872501841,4.61766247,2.32200220692852,0.12755574699397063,0.4766980757825185,NA,translocase of inner mitochondrial membrane 17b
7201,ENSMUSG00000034480,Diaph2,-0.3374250402,2.28140362,2.32226458862298,0.12753423626361915,0.4766980757825185,NA,diaphanous related formin 2
6418,ENSMUSG00000031910,Has3,-0.4039386475,1.33193095,2.32088351975958,0.127647505180984,0.4769155210667747,NA,hyaluronan synthase 3
11721,ENSMUSG00000066894,Vsig10,-0.2559775487,3.08228953,2.32037594500522,0.12768916225980165,0.4769457138839028,NA,V-set and immunoglobulin domain containing 10
6635,ENSMUSG00000032399,Rpl4,0.2219484249,9.3399262,2.31821974137699,0.1278662924135327,0.4773562900746996,NA,ribosomal protein L4
8503,ENSMUSG00000039473,Ubn1,0.1697585065,5.68652488,2.31831854017114,0.12785817020687917,0.4773562900746996,NA,ubinuclein 1
5847,ENSMUSG00000030495,Slc7a10,0.6921786164,0.57650552,2.31773661541016,0.12790601826469603,0.4773791354309004,NA,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 10"
12893,ENSMUSG00000087367,Gm15491,-0.2719203734,2.83496475,2.3155351441163,0.12808721199539427,0.4779298256880945,NA,predicted gene 15491
4873,ENSMUSG00000028106,Rprd2,0.1801662219,4.95913776,2.31423567019637,0.12819430027071416,0.47820379079451014,NA,regulation of nuclear pre-mRNA domain containing 2
2169,ENSMUSG00000020937,Plcd3,0.252866003,3.94893655,2.31206044653867,0.12837378132051408,0.4782294721839682,NA,"phospholipase C, delta 3"
3140,ENSMUSG00000023828,Slc22a3,-0.5203915049,0.69726198,2.31227167051033,0.1283563406458998,0.4782294721839682,NA,"solute carrier family 22 (organic cation transporter), member 3"
4140,ENSMUSG00000026353,Ubxn4,0.2474094477,6.5655185,2.31313828429874,0.12828481232237124,0.4782294721839682,NA,UBX domain protein 4
4550,ENSMUSG00000027340,Slc23a2,-0.2136372899,4.31991187,2.31132238090092,0.1284347438130884,0.4782294721839682,NA,"solute carrier family 23 (nucleobase transporters), member 2"
4815,ENSMUSG00000027997,Casp6,-0.4922665421,0.58242714,2.31163351028145,0.12840904132564077,0.4782294721839682,NA,caspase 6
7878,ENSMUSG00000037325,Bbs7,-0.2541544048,2.87997983,2.31129690374352,0.12843684874212172,0.4782294721839682,NA,Bardet-Biedl syndrome 7 (human)
9747,ENSMUSG00000046441,Cmtr2,0.2761760952,2.39321361,2.31301244997495,0.1282951956452681,0.4782294721839682,NA,cap methyltransferase 2
150,ENSMUSG00000001156,Mxd1,0.3443592441,2.14988461,2.30981579544618,0.12855928433432592,0.47845675677081606,NA,MAX dimerization protein 1
2534,ENSMUSG00000021870,Slmap,0.2005416146,6.25164706,2.30974361392215,0.1285652545296871,0.47845675677081606,NA,sarcolemma associated protein
10685,ENSMUSG00000054405,Dnajc8,0.1619418081,5.35847136,2.30866240087528,0.12865471954430643,0.4786642983569599,NA,DnaJ heat shock protein family (Hsp40) member C8
12977,ENSMUSG00000089945,Pakap,-0.3401644268,1.74747372,2.30747647146177,0.12875292906169403,0.47890425695767574,NA,paralemmin A kinase anchor protein
9017,ENSMUSG00000041571,Selenow,0.2508527162,9.28476991,2.30673359008804,0.1288144912949644,0.479000213811268,NA,selenoprotein W
10848,ENSMUSG00000056069,Otulinl,-0.6162428315,0.0256216,2.30594486365496,0.12887988857350696,0.479000213811268,NA,OTU deubiquitinase with linear linkage specificity like
11345,ENSMUSG00000061288,Taok3,-0.275810558,2.5285942,2.30601213835711,0.1288743090468945,0.479000213811268,NA,TAO kinase 3
9501,ENSMUSG00000044442,N6amt1,-0.2440183032,3.21330077,2.30478330369515,0.12897626670496876,0.47911256299072547,NA,N-6 adenine-specific DNA methyltransferase 1 (putative)
11987,ENSMUSG00000071072,Ptges3,0.1739860467,5.1775845,2.30476755280589,0.12897757415533503,0.47911256299072547,NA,prostaglandin E synthase 3
8596,ENSMUSG00000039840,Epg5,-0.1820000322,5.62287581,2.30363373276828,0.12907172912524872,0.4793369705161198,NA,ectopic P-granules autophagy protein 5 homolog (C. elegans)
2829,ENSMUSG00000022525,Plaat1,0.1720883901,5.57801158,2.30227069201546,0.12918502047342953,0.47959466772618314,NA,phospholipase A and acyltransferase 1
6126,ENSMUSG00000031245,Hmgn5,0.3180707759,2.96673253,2.30117502256217,0.1292761691463256,0.47959466772618314,NA,high-mobility group nucleosome binding domain 5
9706,ENSMUSG00000046070,Igfals,0.4447275897,1.27272606,2.30129356025609,0.12926630454712743,0.47959466772618314,NA,"insulin-like growth factor binding protein, acid labile subunit"
12660,ENSMUSG00000084347,Akt2-ps,0.4861377883,0.54221803,2.30131286289776,0.1292646982782316,0.47959466772618314,NA,"thymoma viral proto-oncogene 2, pseudogene"
13098,ENSMUSG00000092035,Peg10,-0.57336275,0.45857959,2.29927022867625,0.12943479945232125,0.4800577875248625,NA,paternally expressed 10
9539,ENSMUSG00000044734,Serpinb1a,0.418404724,1.7673234,2.29875613675342,0.12947764993802063,0.4800913644921908,NA,"serine (or cysteine) peptidase inhibitor, clade B, member 1a"
9283,ENSMUSG00000042700,Sipa1l1,0.220746544,3.58877431,2.29804027175354,0.12953734490761995,0.4801873654521769,NA,signal-induced proliferation-associated 1 like 1
11862,ENSMUSG00000069094,Pde7a,0.1933709538,6.86681284,2.29632519890182,0.1296804872125021,0.48059257001137295,NA,phosphodiesterase 7A
7534,ENSMUSG00000035919,Bbs9,-0.2484748521,2.92449207,2.29480856826961,0.12980721414540008,0.4808294767662551,NA,Bardet-Biedl syndrome 9 (human)
9103,ENSMUSG00000041958,Pigs,0.1920804517,3.98542824,2.29434518936316,0.12984596077968003,0.4808294767662551,NA,"phosphatidylinositol glycan anchor biosynthesis, class S"
10385,ENSMUSG00000051504,Siglech,-0.7797975074,-0.55908066,2.29447904526726,0.1298347667456433,0.4808294767662551,NA,sialic acid binding Ig-like lectin H
4798,ENSMUSG00000027954,Efna1,-0.237186075,3.2385323,2.29257412556469,0.1299941717385316,0.4812422829438557,NA,ephrin A1
5875,ENSMUSG00000030557,Mef2a,0.1930232448,7.2161581,2.29220370540357,0.13002519408226104,0.4812422829438557,NA,myocyte enhancer factor 2A
3639,ENSMUSG00000025047,Pdcd11,0.1736334309,4.52498265,2.29158385986248,0.13007712403134833,0.4813090770683258,NA,programmed cell death 11
9223,ENSMUSG00000042485,Mustn1,0.4677042744,6.4702535,2.29094622459002,0.13013056851145424,0.4813814389857311,NA,"musculoskeletal, embryonic nuclear protein 1"
3569,ENSMUSG00000024908,Ppp6r3,0.1909877582,6.56014693,2.28975417725702,0.13023054765425363,0.48162586030426263,NA,"protein phosphatase 6, regulatory subunit 3"
5458,ENSMUSG00000029405,G3bp2,-0.1699832601,5.97634011,2.28884344004033,0.130306990526709,0.48176003493559183,NA,GTPase activating protein (SH3 domain) binding protein 2
12617,ENSMUSG00000082274,Gm14026,0.4156721456,1.3114059,2.2885139599303,0.13033465781467649,0.48176003493559183,NA,predicted gene 14026
7300,ENSMUSG00000034868,Myl12b,-0.2891947733,2.96000156,2.28685152153626,0.13047435696466536,0.48215094710797907,NA,"myosin, light chain 12B, regulatory"
6741,ENSMUSG00000032621,Srek1,0.1995867502,4.9246683000000004,2.28592549418286,0.1305522459273626,0.48218789739942425,NA,splicing regulatory glutamine/lysine-rich protein 1
13874,ENSMUSG00000110256,Gm45412,0.5001147103,0.62181394,2.2861971360575,0.13052939252104984,0.48218789739942425,NA,predicted gene 45412
1554,ENSMUSG00000019122,Ccl9,-0.5739736644,1.03466064,2.28487656438148,0.13064053496137612,0.4823885622891468,NA,chemokine (C-C motif) ligand 9
2292,ENSMUSG00000021250,Fos,0.3943693249,1.49217616,2.2837398941524,0.13073628434433424,0.48259704647739793,NA,FBJ osteosarcoma oncogene
9882,ENSMUSG00000047419,Cmya5,0.2792311934,12.22116756,2.28339984516984,0.1307649441669486,0.48259704647739793,NA,cardiomyopathy associated 5
113,ENSMUSG00000000948,Gm38393,-0.5823015579,0.45730535,2.28052830648247,0.1310072412715663,0.4829415239965775,NA,"predicted gene, 38393"
1028,ENSMUSG00000011096,Akt1s1,0.1885137491,7.31984628,2.27821723640286,0.13120261045155923,0.4829415239965775,NA,AKT1 substrate 1 (proline-rich)
4189,ENSMUSG00000026471,Mr1,0.1947370463,4.95695021,2.27786681577579,0.1312322620645399,0.4829415239965775,NA,"major histocompatibility complex, class I-related"
4511,ENSMUSG00000027254,Map1a,-0.1810142896,4.47557743,2.2807162771287,0.13099136521711033,0.4829415239965775,NA,microtubule-associated protein 1 A
7276,ENSMUSG00000034786,Gpsm3,-0.6330640203,0.17963564,2.27980794274884,0.13106810327716575,0.4829415239965775,NA,"G-protein signalling modulator 3 (AGS3-like, C. elegans)"
9284,ENSMUSG00000042705,Commd10,-0.370262544,1.91618243,2.27951618781638,0.13109276200741948,0.4829415239965775,NA,COMM domain containing 10
9361,ENSMUSG00000043251,Exoc3l,0.4493782987,0.89863896,2.2781171690942,0.13121107710464397,0.4829415239965775,NA,exocyst complex component 3-like
11797,ENSMUSG00000068205,Macrod2,0.2293238047,3.41640474,2.27892591641427,0.1311426667736568,0.4829415239965775,NA,mono-ADP ribosylhydrolase 2
12544,ENSMUSG00000079484,Phyhd1,-0.3125320513,3.72588381,2.2797937167464,0.1310693055195389,0.4829415239965775,NA,phytanoyl-CoA dioxygenase domain containing 1
12942,ENSMUSG00000089669,Tnfsf13,0.6708309716,-0.53667473,2.27943899474534,0.13109928712665023,0.4829415239965775,NA,"tumor necrosis factor (ligand) superfamily, member 13"
13824,ENSMUSG00000109194,Gm44570,0.5504531499,0.5003073,2.2803267170777,0.13102426995572744,0.4829415239965775,NA,predicted gene 44570
4083,ENSMUSG00000026198,Abcb6,-0.1816271575,4.86741789,2.27571401943655,0.13141458981709872,0.48348724381038266,NA,"ATP-binding cassette, sub-family B (MDR/TAP), member 6"
6290,ENSMUSG00000031634,Ufsp2,-0.1771289098,4.44382386,2.27480287077697,0.13149184326194083,0.4836462023655798,NA,UFM1-specific peptidase 2
624,ENSMUSG00000005034,Prkacb,-0.1807951064,5.61255534,2.27066504234186,0.13184331509607067,0.48431757988353846,NA,"protein kinase, cAMP dependent, catalytic, beta"
5924,ENSMUSG00000030682,Cdipt,-0.1748537361,4.8289857,2.27119627746236,0.131798132770167,0.48431757988353846,NA,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)
6373,ENSMUSG00000031820,Babam1,0.165461449,5.52082941,2.27156321439839,0.13176693433739345,0.48431757988353846,NA,BRISC and BRCA1 A complex member 1
6921,ENSMUSG00000033335,Dnm2,0.1691910641,5.56802104,2.27139493816953,0.13178124082596562,0.48431757988353846,NA,dynamin 2
11332,ENSMUSG00000061119,Prcp,-0.3434175334,1.61815373,2.27064700977054,0.1318448490960678,0.48431757988353846,NA,prolylcarboxypeptidase (angiotensinase C)
9990,ENSMUSG00000048277,Syngr2,0.2110380331,7.51639477,2.2699824490576,0.13190139603773196,0.4844000337942044,NA,synaptogyrin 2
6710,ENSMUSG00000032558,Nphp3,-0.4366906315,1.31112506,2.26949371381197,0.13194299940608392,0.4844275798819907,NA,nephronophthisis 3 (adolescent)
2011,ENSMUSG00000020629,Adi1,0.163156361,5.84026252,2.26864289585854,0.13201545985374438,0.48456837395928654,NA,acireductone dioxygenase 1
5808,ENSMUSG00000030347,D6Wsu163e,0.2712445761,2.65254638,2.26793566180267,0.13207572569983553,0.48466434605170855,NA,"DNA segment, Chr 6, Wayne State University 163, expressed"
2283,ENSMUSG00000021236,Entpd5,0.1982420543,4.149546,2.26733790533786,0.1321266865346739,0.4847261317729966,NA,ectonucleoside triphosphate diphosphohydrolase 5
